label, LUT ratio, FF ratio, BRAM ratio, DSP ratio, path delay, Rent, average fanout, total instances
Success, 0.8635545267489712, 0.4661436563565044, 0.5909090909090909, 0.2727272727272727, 0.0616, 0.12, 2.63, 14560
Success, 0.9075360082304527, 0.5480033438364093, 0.5303030303030303, 0.38636363636363635, 0.0616, 0.5, 2.94, 16672
Success, 0.8082561728395061, 0.4410648832872484, 0.5606060606060606, 0.0, 0.0616, 0.51, 2.96, 14599
Implementation failed, 0.8834876543209876, 0.5508327438749919, 0.5909090909090909, 0.38636363636363635, 0.0616, 0.39, 2.82, 16548
Success, 0.7902520576131687, 0.2988232268021349, 0.10606060606060606, 0.0, 0.0616, 0.47, 4.29, 9736
Success, 0.7654320987654321, 0.4448588515208025, 0.6363636363636364, 0.0, 0.0616, 0.61, 2.91, 14404
Success, 0.9862397119341564, 0.4382354832486657, 0.9545454545454546, 0.0, 0.0616, 0.46, 2.73, 16833
Success, 0.6511059670781894, 0.37888238698475984, 0.3484848484848485, 0.7272727272727273, 0.0616, 0.42, 2.58, 11330
Success, 0.8005401234567902, 0.4794546974471095, 0.3484848484848485, 0.7272727272727273, 0.0616, 0.45, 2.7, 14276
Implementation failed, 0.8948045267489712, 0.3864060189055366, 0.9242424242424242, 0.0, 0.0616, 0.6, 2.53, 14660
Success, 0.7719907407407407, 0.4353417786637515, 0.5, 0.7272727272727273, 0.0616, 0.46, 2.65, 13731
Success, 0.845164609053498, 0.5557841939425118, 0.3939393939393939, 0.7727272727272727, 0.0616, 0.47, 2.59, 16259
Implementation failed, 0.9936985596707819, 0.547681821104752, 0.696969696969697, 0.06818181818181818, 0.0616, 0.54, 3.03, 18000
Success, 0.847608024691358, 0.5244678798791075, 0.803030303030303, 0.06818181818181818, 0.0616, 0.63, 2.95, 16172
Success, 0.8675411522633745, 0.513214584271108, 0.5909090909090909, 0.38636363636363635, 0.0616, 0.56, 2.87, 15839
Success, 0.7516718106995884, 0.46125651083531605, 0.696969696969697, 0.0, 0.0616, 0.56, 2.94, 14760
Success, 0.762474279835391, 0.4126422738087583, 0.5909090909090909, 0.0, 0.0616, 0.59, 2.94, 13802
Success, 0.8535236625514403, 0.5617002122050029, 0.8939393939393939, 0.7272727272727273, 0.0616, 0.44, 2.48, 17252
Success, 0.9501028806584362, 0.47495337920390973, 0.8333333333333334, 0.29545454545454547, 0.0616, 0.24, 2.73, 15454
Success, 0.6090534979423868, 0.34357919104880713, 0.6515151515151515, 0.0, 0.0616, 0.58, 2.79, 11178
Success, 0.680298353909465, 0.4285254967526204, 0.48484848484848486, 0.0, 0.0616, 0.57, 2.66, 13166
Success, 0.9619341563786008, 0.5598353803613916, 0.5303030303030303, 0.75, 0.0616, 0.44, 2.76, 17233
Success, 0.8253600823045267, 0.478168606520481, 0.9393939393939394, 0.36363636363636365, 0.0616, 0.53, 2.62, 15251
Success, 0.6823559670781894, 0.42119477847083786, 0.3787878787878788, 0.7272727272727273, 0.0616, 0.48, 2.63, 12409
Success, 0.8258744855967078, 0.4738602019162755, 0.696969696969697, 0.06818181818181818, 0.0616, 0.49, 2.85, 15013
Success, 0.7364969135802469, 0.4601633335476818, 0.3939393939393939, 0.4090909090909091, 0.0616, 0.45, 2.9, 13483
Success, 0.9265689300411523, 0.5227959616744904, 0.5, 0.7272727272727273, 0.0616, 0.43, 2.78, 16294
Success, 0.9465020576131687, 0.5605427303710372, 0.5303030303030303, 0.75, 0.0616, 0.46, 2.78, 17182
Success, 0.9126800411522634, 0.5212526525625362, 0.4393939393939394, 0.7272727272727273, 0.0616, 0.37, 2.77, 16162
Success, 0.8795010288065843, 0.5581634621567745, 0.5, 0.7272727272727273, 0.0616, 0.45, 2.62, 16735
Success, 0.758616255144033, 0.428011060381969, 0.5, 0.5454545454545454, 0.0616, 0.45, 2.65, 13458
Success, 0.849022633744856, 0.5181017297922963, 0.4393939393939394, 0.7727272727272727, 0.0616, 0.47, 2.74, 15547
Success, 0.7843364197530864, 0.4350845604784258, 0.48484848484848486, 0.0, 0.0616, 0.5, 2.95, 14266
Success, 0.7490997942386831, 0.44961738794932804, 0.5909090909090909, 0.0, 0.0616, 0.53, 2.75, 14138
Implementation failed, 0.8793724279835391, 0.5049836023406855, 0.7121212121212122, 0.0, 0.0616, 0.57, 2.6, 16485
Success, 0.8602109053497943, 0.4874927657385377, 0.5909090909090909, 0.0, 0.0616, 0.53, 3.01, 16579
Success, 0.7031893004115226, 0.43579191048807153, 0.5, 0.0, 0.0616, 0.54, 2.92, 13718
Success, 0.7620884773662552, 0.4718667609800013, 0.6515151515151515, 0.06818181818181818, 0.0616, 0.4, 2.86, 14358
Success, 0.8191872427983539, 0.4812552247443894, 0.6212121212121212, 0.75, 0.0616, 0.36, 2.64, 14670
Success, 0.6835133744855967, 0.415921805671661, 0.3787878787878788, 0.5454545454545454, 0.0616, 0.41, 2.64, 12352
Success, 0.8765432098765432, 0.46344286541058455, 0.5909090909090909, 0.2727272727272727, 0.0616, 0.2, 2.64, 14632
Success, 0.790380658436214, 0.4669153109124815, 0.3484848484848485, 0.7272727272727273, 0.0616, 0.49, 2.71, 14131
Success, 0.6247427983539094, 0.37020127323001734, 0.3484848484848485, 0.5454545454545454, 0.0616, 0.38, 2.63, 11191
Success, 0.6487911522633745, 0.3203652498231625, 0.5303030303030303, 0.0, 0.0616, 0.56, 2.8, 11236
Success, 0.7524434156378601, 0.434505819561443, 0.5303030303030303, 0.13636363636363635, 0.0616, 0.37, 2.69, 13186
Success, 0.8917181069958847, 0.46267121085460744, 0.5909090909090909, 0.2727272727272727, 0.0616, 0.27, 2.66, 14748
Success, 0.8400205761316872, 0.5153366343000451, 0.9242424242424242, 0.06818181818181818, 0.0616, 0.5, 2.82, 15708
Implementation failed, 0.9409722222222222, 0.6016333354768182, 0.5909090909090909, 0.38636363636363635, 0.0616, 0.44, 2.77, 18256
Success, 0.8895318930041153, 0.46897305639508713, 0.5909090909090909, 0.0, 0.0616, 0.58, 3.0, 16019
Success, 0.7388117283950617, 0.46479326088354445, 0.7575757575757576, 0.7272727272727273, 0.0616, 0.43, 2.46, 14002
Success, 0.8623971193415638, 0.47707542923284674, 0.6212121212121212, 0.36363636363636365, 0.0616, 0.44, 2.84, 15644
Success, 0.7620884773662552, 0.43341264227380877, 0.4393939393939394, 0.13636363636363635, 0.0616, 0.33, 2.69, 13242
Success, 0.900977366255144, 0.4757893383062182, 0.6515151515151515, 0.0, 0.0616, 0.59, 2.93, 15765
Success, 0.7467849794238683, 0.44961738794932804, 0.2878787878787879, 0.0, 0.0616, 0.56, 3.58, 11887
Success, 0.7232510288065843, 0.4879428975628577, 0.4696969696969697, 0.045454545454545456, 0.0616, 0.63, 2.97, 14993
Success, 0.7780349794238683, 0.4661436563565044, 0.6212121212121212, 0.38636363636363635, 0.0616, 0.37, 2.79, 14132
Implementation failed, 0.9155092592592593, 0.44961738794932804, 0.9545454545454546, 0.0, 0.0616, 0.52, 2.83, 15439
Success, 0.6022376543209876, 0.34910938203330977, 0.3787878787878788, 0.0, 0.0616, 0.56, 2.97, 11272
Success, 0.7939814814814815, 0.29888753134846635, 0.10606060606060606, 0.06818181818181818, 0.0616, 0.5, 3.88, 9669
Success, 0.6439043209876543, 0.24139926692817182, 0.6666666666666666, 0.1590909090909091, 0.0616, 0.44, 3.13, 9108
Success, 0.6118827160493827, 0.37772490515079415, 0.2878787878787879, 0.0, 0.0616, 0.41, 3.01, 11742
Success, 0.7620884773662552, 0.42183782393415215, 0.4090909090909091, 0.36363636363636365, 0.0616, 0.34, 2.77, 12558
Success, 0.7880658436213992, 0.47495337920390973, 0.5, 0.36363636363636365, 0.0616, 0.38, 2.91, 14371
Success, 0.8222736625514403, 0.44292971513085977, 0.7272727272727273, 0.9090909090909091, 0.0616, 0.43, 2.77, 13411
Success, 0.7695473251028807, 0.3577904957880522, 0.6363636363636364, 0.0, 0.0616, 0.66, 2.8, 13125
Success, 0.6893004115226338, 0.45617645167513343, 0.6515151515151515, 0.06818181818181818, 0.0616, 0.57, 2.8, 13636
Success, 0.6873713991769548, 0.3708443186933316, 0.7424242424242424, 0.06818181818181818, 0.0616, 0.47, 2.81, 12622
Success, 0.85815329218107, 0.5217027843868561, 0.3484848484848485, 0.7272727272727273, 0.0616, 0.43, 2.72, 15969
Success, 0.9247685185185185, 0.513664716095428, 0.5909090909090909, 0.9090909090909091, 0.0616, 0.4, 2.86, 15587
Success, 0.7295524691358025, 0.46710822455147577, 0.4696969696969697, 0.045454545454545456, 0.0616, 0.62, 3.07, 14421
Success, 0.7317386831275721, 0.3988167963475018, 0.3939393939393939, 0.5454545454545454, 0.0616, 0.35, 2.65, 11941
Success, 0.8813014403292181, 0.4970098385955887, 0.9090909090909091, 0.06818181818181818, 0.0616, 0.61, 2.85, 15962
Success, 0.8134002057613169, 0.44595202880843676, 0.6515151515151515, 0.1590909090909091, 0.0616, 0.4, 2.76, 13917
Success, 0.8155864197530864, 0.41412127837438106, 0.6363636363636364, 0.0, 0.0616, 0.53, 3.07, 14258
Success, 0.7181069958847737, 0.41817246479326087, 0.5, 0.36363636363636365, 0.0616, 0.44, 2.8, 13020
Success, 0.6170267489711934, 0.384798405247251, 0.3181818181818182, 0.0, 0.0616, 0.41, 2.99, 12389
Success, 0.8756430041152263, 0.4657578290785159, 0.5909090909090909, 0.2727272727272727, 0.0616, 0.27, 2.64, 14655
Success, 0.7727623456790124, 0.466529483634493, 0.3484848484848485, 0.5454545454545454, 0.0616, 0.41, 2.74, 13935
Success, 0.9356995884773662, 0.48016204745675517, 0.6363636363636364, 0.0, 0.0616, 0.56, 3.14, 16672
Success, 0.6682098765432098, 0.37888238698475984, 0.5909090909090909, 0.0, 0.0616, 0.43, 2.75, 12239
Success, 0.8339763374485597, 0.3965661372259019, 0.7121212121212122, 0.0, 0.0616, 0.53, 2.75, 14696
Success, 0.8081275720164609, 0.4315478104301974, 0.6515151515151515, 0.0, 0.0616, 0.55, 2.94, 14566
Success, 0.9381430041152263, 0.42061603755385507, 0.8333333333333334, 0.0, 0.0616, 0.49, 2.73, 15751
Success, 0.6433899176954733, 0.3865346279981995, 0.3939393939393939, 0.5909090909090909, 0.0616, 0.38, 2.6, 11646
Success, 0.6530349794238683, 0.37039418686901165, 0.4090909090909091, 0.0, 0.0616, 0.44, 3.04, 12089
Success, 0.9493312757201646, 0.5975178445116069, 0.3787878787878788, 0.7272727272727273, 0.0616, 0.51, 2.69, 18166
Success, 0.8427211934156379, 0.42486013761172914, 0.4090909090909091, 0.9090909090909091, 0.0616, 0.38, 2.92, 12561
Implementation failed, 0.9490740740740741, 0.5456883801684779, 0.8333333333333334, 0.06818181818181818, 0.0616, 0.57, 2.86, 17586
Success, 0.9873971193415638, 0.5226030480354961, 0.9242424242424242, 0.5454545454545454, 0.0616, 0.32, 2.51, 17678
Success, 0.9548611111111112, 0.4684586200244357, 0.5909090909090909, 0.29545454545454547, 0.0616, 0.3, 2.72, 15397
Success, 0.8497942386831275, 0.45694810623111054, 0.5909090909090909, 0.9090909090909091, 0.0616, 0.44, 2.77, 14309
Success, 0.6577932098765432, 0.38621310526654234, 0.3484848484848485, 0.7272727272727273, 0.0616, 0.37, 2.58, 11488
Success, 0.7471707818930041, 0.3975950099672047, 0.7424242424242424, 0.06818181818181818, 0.0616, 0.45, 2.82, 13348
Success, 0.7761059670781894, 0.4703234518680471, 0.4393939393939394, 0.36363636363636365, 0.0616, 0.33, 2.91, 14190
Success, 0.6046810699588477, 0.3686579641180631, 0.2878787878787879, 0.045454545454545456, 0.0616, 0.57, 3.03, 11348
Success, 0.8391203703703703, 0.5254967526204103, 0.3484848484848485, 0.7272727272727273, 0.0616, 0.35, 2.73, 15844
Success, 0.7442129629629629, 0.44961738794932804, 0.2878787878787879, 0.0, 0.0616, 0.55, 3.57, 11869
Success, 0.8536522633744856, 0.5257539708057359, 0.4393939393939394, 0.7727272727272727, 0.0616, 0.44, 2.74, 15729
Success, 0.9196244855967078, 0.5243392707864446, 0.5, 0.7272727272727273, 0.0616, 0.32, 2.77, 16292
Implementation failed, 0.7141203703703703, 0.3038389814159861, 0.16666666666666666, 0.0, 0.0616, 0.41, 3.69, 9077
Success, 0.8603395061728395, 0.46646517908816154, 0.4393939393939394, 0.7272727272727273, 0.0616, 0.43, 2.66, 14039
Success, 0.6037808641975309, 0.3463442865410585, 0.3484848484848485, 0.0, 0.0616, 0.6, 2.93, 11107
Success, 0.6820987654320988, 0.41283518744775255, 0.3484848484848485, 0.5454545454545454, 0.0616, 0.55, 2.65, 12296
Success, 0.6498199588477366, 0.4045399009709986, 0.3484848484848485, 0.36363636363636365, 0.0616, 0.36, 2.82, 11876
Success, 0.7714763374485597, 0.26731399909973635, 0.10606060606060606, 0.045454545454545456, 0.0616, 0.48, 4.8, 8482
Success, 0.7409979423868313, 0.37573146421452, 0.7878787878787878, 0.0, 0.0616, 0.56, 2.58, 13085
Success, 0.7145061728395061, 0.40331811459070155, 0.5303030303030303, 0.06818181818181818, 0.0616, 0.52, 2.82, 12965
Success, 0.8834876543209876, 0.502347115941097, 0.5303030303030303, 0.5681818181818182, 0.0616, 0.38, 2.73, 15809
