label, LUT ratio, FF ratio, BRAM ratio, DSP ratio, path delay, Rent, average fanout, total instances
Success, 0.627229867482161, 0.25238914373088683, 0.40454545454545454, 0.8863636363636364, 0.0616, 0.07, 2.26, 36316
Success, 0.973591997961264, 0.3428261977573904, 0.031818181818181815, 0.0, 0.0616, 0.4, 3.68, 45222
Success, 0.6568871049949032, 0.31603593272171254, 0.95, 0.3961038961038961, 0.0616, 0.37, 2.45, 46965
Success, 0.9820973496432212, 0.25200688073394495, 0.1318181818181818, 0.16558441558441558, 0.0616, 0.31, 4.34, 35832
Success, 0.7239742609582059, 0.3150165647298675, 0.6227272727272727, 0.6266233766233766, 0.0616, 0.27, 2.4, 45019
Success, 0.6403542303771662, 0.28160040774719675, 0.6227272727272727, 0.5227272727272727, 0.0616, 0.42, 2.39, 40374
Success, 0.6793450560652395, 0.30549184505606525, 0.6227272727272727, 0.4707792207792208, 0.0616, 0.29, 2.43, 43639
Success, 0.6127994393476045, 0.27892456676860344, 0.5818181818181818, 0.7272727272727273, 0.0616, 0.06, 2.0, 41548
Implementation failed, 0.8997515290519877, 0.19377548419979612, 0.05454545454545454, 0.032467532467532464, 0.0616, 0.41, 9.66, 20654
Success, 0.7283065749235474, 0.3358021151885831, 0.6045454545454545, 0.948051948051948, 0.0616, 0.26, 2.36, 45060
Success, 0.8601873088685015, 0.29351427115188583, 0.031818181818181815, 0.0, 0.0616, 0.44, 3.64, 39130
Success, 0.745158002038736, 0.3052210754332314, 0.8409090909090909, 0.6266233766233766, 0.0616, 0.31, 2.46, 45471
Implementation failed, 0.989519622833843, 0.21180555555555555, 0.05454545454545454, 0.032467532467532464, 0.0616, 0.36, 10.06, 21598
Success, 0.7072821100917431, 0.22341679408766565, 0.22272727272727272, 0.9383116883116883, 0.0616, 0.24, 2.7, 33242
Success, 0.9989169215086646, 0.2620731396534149, 0.1409090909090909, 0.19155844155844157, 0.0616, 0.32, 4.93, 35261
Success, 0.9480759429153924, 0.2560365698267074, 0.031818181818181815, 0.0, 0.0616, 0.36, 3.86, 37551
Success, 0.9193743628950051, 0.21094546381243628, 0.031818181818181815, 0.0, 0.0616, 0.45, 3.96, 33102
Success, 0.8321546890927625, 0.21945081549439346, 0.1409090909090909, 0.19155844155844157, 0.0616, 0.51, 5.11, 28501
Success, 0.7084607543323139, 0.258059378185525, 0.8409090909090909, 0.8311688311688312, 0.0616, 0.15, 2.41, 38974
