label, LUT ratio, FF ratio, BRAM ratio, DSP ratio, path delay, Rent, average fanout, total instances
Success, 0.8324069286452948, 0.42690020682523266, 0.5272727272727272, 0.6233766233766234, 0.0616, 0.42, 2.31, 29412
Success, 0.6849146845915202, 0.3299831954498449, 0.7181818181818181, 0.0, 0.0616, 0.62, 2.84, 23036
Success, 0.7299638055842813, 0.39891416752843845, 0.5454545454545454, 0.6363636363636364, 0.0616, 0.4, 2.2, 26348
Implementation failed, 0.9078335056876939, 0.27462512926577043, 0.06363636363636363, 0.0, 0.0616, 0.5, 3.77, 19709
Success, 0.9267709410548087, 0.5052675801447777, 0.6272727272727273, 0.9090909090909091, 0.0616, 0.4, 2.2, 33874
Success, 0.7386892450879007, 0.375226215098242, 0.7363636363636363, 0.36363636363636365, 0.0616, 0.5, 2.67, 24309
Success, 0.7411452947259566, 0.4047634436401241, 0.5363636363636364, 0.6363636363636364, 0.0616, 0.39, 2.23, 26595
Success, 0.8536065149948294, 0.4830015511892451, 0.4818181818181818, 0.6363636363636364, 0.0616, 0.42, 2.32, 31666
Implementation failed, 0.9342683557394003, 0.2314503619441572, 0.10909090909090909, 0.05194805194805195, 0.0616, 0.34, 8.38, 11932
Success, 0.7722983453981386, 0.312370734229576, 0.38181818181818183, 0.7142857142857143, 0.0616, 0.28, 2.03, 24172
Success, 0.827817993795243, 0.4382109617373319, 0.4636363636363636, 0.9090909090909091, 0.0616, 0.43, 2.15, 29468
Success, 0.8112073422957601, 0.34294208893485006, 0.8090909090909091, 0.4805194805194805, 0.0616, 0.42, 2.34, 25699
Success, 0.8199327817993796, 0.36727637021716647, 0.7909090909090909, 0.8311688311688312, 0.0616, 0.35, 2.51, 25119
Success, 0.6164038262668046, 0.29734358841778696, 0.3090909090909091, 0.948051948051948, 0.0616, 0.28, 1.93, 21189
Success, 0.9092554291623578, 0.4386633919338159, 0.8818181818181818, 0.9415584415584416, 0.0616, 0.52, 2.4, 29858
Success, 0.6675930713547052, 0.3407122543950362, 0.7181818181818181, 0.3116883116883117, 0.0616, 0.54, 2.66, 21902
Success, 0.8642063081695966, 0.43352507755946224, 0.6454545454545455, 0.44155844155844154, 0.0616, 0.49, 2.34, 30293
Success, 0.7002973112719751, 0.31841390899689764, 0.7909090909090909, 0.5194805194805194, 0.0616, 0.59, 2.49, 21462
Success, 0.8604576008273009, 0.4468717683557394, 0.9181818181818182, 0.6038961038961039, 0.0616, 0.51, 2.56, 28489
Success, 0.8185754912099276, 0.44428645294725955, 0.5, 0.6363636363636364, 0.0616, 0.44, 2.29, 29266
Success, 0.8410031023784902, 0.4442218200620476, 0.9181818181818182, 0.5454545454545454, 0.0616, 0.5, 2.56, 28132
Success, 0.8516675284384695, 0.44978024819027923, 0.6272727272727273, 0.6363636363636364, 0.0616, 0.45, 2.34, 30073
Success, 0.9141675284384695, 0.500549379524302, 0.39090909090909093, 0.8181818181818182, 0.0616, 0.44, 2.27, 33581
Success, 0.9634177869700103, 0.5377779214064116, 0.7090909090909091, 0.6363636363636364, 0.0616, 0.47, 2.37, 35526
Success, 0.9824198552223371, 0.26835573940020685, 0.2636363636363636, 0.3116883116883117, 0.0616, 0.28, 4.32, 18274
Success, 0.6307523267838676, 0.30345139607032057, 0.3, 0.7922077922077922, 0.0616, 0.28, 2.55, 19122
Success, 0.6167916235780765, 0.3151499482936918, 0.43636363636363634, 0.8181818181818182, 0.0616, 0.32, 2.05, 21252
Success, 0.8419079627714581, 0.42111556359875907, 0.4727272727272727, 0.8181818181818182, 0.0616, 0.39, 2.16, 29093
Success, 0.8349922440537746, 0.3993019648397104, 0.8818181818181818, 0.8311688311688312, 0.0616, 0.48, 2.52, 27227
Success, 0.6604834539813857, 0.30429162357807654, 0.6454545454545455, 0.36363636363636365, 0.0616, 0.34, 2.82, 20391
Success, 0.8547052740434333, 0.44651628748707345, 0.8090909090909091, 0.01948051948051948, 0.0616, 0.62, 2.87, 31147
Success, 0.7077947259565667, 0.35580403309203723, 0.3, 0.9415584415584416, 0.0616, 0.37, 2.45, 22366
Success, 0.9862331954498449, 0.5170953981385729, 0.6636363636363637, 0.7792207792207793, 0.0616, 0.43, 2.31, 35561
Success, 0.6651370217166495, 0.32720398138572904, 0.42727272727272725, 0.7337662337662337, 0.0616, 0.29, 2.46, 21224
Success, 0.9042786970010341, 0.47573035160289556, 0.22727272727272727, 0.8571428571428571, 0.0616, 0.37, 2.22, 32589
Success, 0.8630429162357808, 0.46128490175801445, 0.4090909090909091, 0.6428571428571429, 0.0616, 0.44, 2.28, 31321
Success, 0.6489788004136504, 0.29175284384694933, 0.5181818181818182, 0.7922077922077922, 0.0616, 0.29, 2.43, 19031
Implementation failed, 0.8841132368148914, 0.43562564632885215, 0.5272727272727272, 0.935064935064935, 0.0616, 0.38, 2.22, 30753
Success, 0.828852119958635, 0.437596949327818, 0.5454545454545454, 0.9090909090909091, 0.0616, 0.34, 2.13, 29374
Success, 0.7869053774560496, 0.3776499482936918, 0.5181818181818182, 0.8311688311688312, 0.0616, 0.43, 2.51, 24942
Success, 0.6284901758014477, 0.2993148914167528, 0.5181818181818182, 0.6298701298701299, 0.0616, 0.36, 2.46, 19363
Success, 0.6699844881075491, 0.32358453981385726, 0.6454545454545455, 0.36363636363636365, 0.0616, 0.48, 2.76, 21357
Implementation failed, 0.9338805584281282, 0.2314503619441572, 0.10909090909090909, 0.05194805194805195, 0.0616, 0.3, 8.38, 11922
Success, 0.8412616339193382, 0.4596367631851086, 0.3090909090909091, 0.6233766233766234, 0.0616, 0.53, 2.36, 31041
Success, 0.9005946225439504, 0.48258143743536713, 0.4727272727272727, 0.38961038961038963, 0.0616, 0.47, 2.43, 32526
Success, 0.8291106514994829, 0.4254136504653568, 0.7272727272727273, 0.7792207792207793, 0.0616, 0.39, 2.15, 28917
Success, 0.8923216132368149, 0.45873190279214066, 0.3, 0.8181818181818182, 0.0616, 0.38, 2.22, 31242
Success, 0.6655248190279214, 0.3264283867631851, 0.6636363636363637, 0.5194805194805194, 0.0616, 0.43, 2.48, 21246
Success, 0.7326137538779731, 0.35076266804550155, 0.7909090909090909, 0.36363636363636365, 0.0616, 0.53, 2.86, 23258
Success, 0.9102895553257497, 0.47563340227507755, 0.4636363636363636, 0.948051948051948, 0.0616, 0.34, 2.19, 32216
Success, 0.9464839710444675, 0.5038779731127198, 0.5545454545454546, 0.7792207792207793, 0.0616, 0.4, 2.28, 34022
Implementation failed, 0.9267063081695966, 0.4702688728024819, 0.5272727272727272, 0.935064935064935, 0.0616, 0.4, 2.25, 33127
Success, 0.6447130299896587, 0.2797634436401241, 0.5181818181818182, 0.7337662337662337, 0.0616, 0.38, 2.36, 18942
Success, 0.7531670113753878, 0.39241856256463287, 0.5272727272727272, 0.6233766233766234, 0.0616, 0.44, 2.24, 27068
Success, 0.9213417786970011, 0.49301964839710444, 0.4727272727272727, 0.6233766233766234, 0.0616, 0.5, 2.38, 33511
Success, 0.9100310237849017, 0.3666300413650465, 0.8090909090909091, 0.8961038961038961, 0.0616, 0.44, 2.32, 26456
Success, 0.8015770423991727, 0.4038585832471562, 0.35454545454545455, 0.6428571428571429, 0.0616, 0.49, 2.3, 27367
Success, 0.7779860392967942, 0.39917269906928643, 0.6454545454545455, 0.7792207792207793, 0.0616, 0.39, 2.14, 27334
Success, 0.7582083764219235, 0.3811078076525336, 0.2818181818181818, 0.8181818181818182, 0.0616, 0.35, 2.12, 26322
Success, 0.7666752843846949, 0.3737719751809721, 0.9363636363636364, 0.0, 0.0616, 0.53, 2.54, 27251
Success, 0.7704239917269907, 0.406023784901758, 0.2636363636363636, 0.9155844155844156, 0.0616, 0.39, 2.08, 27521
Success, 0.8674379524301965, 0.4658415201654602, 0.4090909090909091, 0.6233766233766234, 0.0616, 0.45, 2.27, 31854
Success, 0.718846949327818, 0.33638185108583246, 0.42727272727272725, 0.8961038961038961, 0.0616, 0.37, 2.37, 22132
Success, 0.8537357807652534, 0.46041235780765255, 0.3090909090909091, 0.6428571428571429, 0.0616, 0.48, 2.32, 31062
Success, 0.8378360910031024, 0.42095398138572904, 0.6272727272727273, 0.44155844155844154, 0.0616, 0.44, 2.39, 28972
Success, 0.7531670113753878, 0.3981385729058945, 0.4818181818181818, 0.9090909090909091, 0.0616, 0.32, 2.06, 26895
Success, 0.7850956566701137, 0.3266546018614271, 0.7909090909090909, 0.8311688311688312, 0.0616, 0.41, 2.57, 22465
Success, 0.9307135470527405, 0.48568381592554294, 0.37272727272727274, 0.8571428571428571, 0.0616, 0.39, 2.18, 32969
Success, 0.6306230610134437, 0.2997996380558428, 0.6272727272727273, 0.3116883116883117, 0.0616, 0.5, 2.81, 20006
Success, 0.8767450879007239, 0.36792269906928643, 0.8090909090909091, 0.8311688311688312, 0.0616, 0.54, 2.42, 25930
Success, 0.7245992761116856, 0.3654989658738366, 0.4090909090909091, 0.7922077922077922, 0.0616, 0.45, 2.58, 23448
Success, 0.6770294725956567, 0.3073293691830403, 0.8818181818181818, 0.0, 0.0616, 0.7, 2.56, 22292
Success, 0.9392450879007239, 0.49156540847983454, 0.37272727272727274, 0.9155844155844156, 0.0616, 0.45, 2.23, 33071
Success, 0.6909901758014477, 0.35027792140641156, 0.6090909090909091, 0.4675324675324675, 0.0616, 0.59, 2.44, 22599
Implementation failed, 0.8497931747673216, 0.41035418821096176, 0.4727272727272727, 0.935064935064935, 0.0616, 0.39, 2.16, 29089
Success, 0.9408609100310238, 0.3733195449844881, 0.8090909090909091, 0.9415584415584416, 0.0616, 0.5, 2.31, 27751
Success, 0.7762409513960703, 0.421438728024819, 0.4636363636363636, 0.6363636363636364, 0.0616, 0.41, 2.28, 27651
Success, 0.7438598759048604, 0.3429097724922441, 0.7363636363636363, 0.5194805194805194, 0.0616, 0.53, 2.51, 25100
Implementation failed, 0.9280635987590486, 0.39917269906928643, 0.8090909090909091, 0.9415584415584416, 0.0616, 0.43, 2.4, 27933
Success, 0.7361039296794208, 0.3500840227507756, 0.7909090909090909, 0.525974025974026, 0.0616, 0.36, 2.56, 23853
Success, 0.8740951396070321, 0.46054162357807654, 0.2818181818181818, 0.9155844155844156, 0.0616, 0.47, 2.22, 31223
Success, 0.6321096173733195, 0.28874741468459153, 0.42727272727272725, 0.8311688311688312, 0.0616, 0.45, 2.41, 18648
