label, LUT ratio, FF ratio, BRAM ratio, DSP ratio, path delay, Rent, average fanout, total instances
Success, 0.9048611111111111, 0.4739583333333333, 0.7636363636363637, 0.9090909090909091, 0.0616, 0.4, 2.21, 32991
Success, 0.7036616161616162, 0.34277146464646463, 0.6636363636363637, 0.4155844155844156, 0.0616, 0.57, 2.81, 22844
Success, 0.664520202020202, 0.29981060606060606, 0.6636363636363637, 0.4675324675324675, 0.0616, 0.58, 2.41, 21234
Implementation failed, 0.6700757575757575, 0.3473800505050505, 0.9727272727272728, 0.2597402597402597, 0.0616, 0.53, 2.67, 24044
Success, 0.7843434343434343, 0.3964330808080808, 0.35454545454545455, 0.6233766233766234, 0.0616, 0.45, 2.34, 27750
Success, 0.7172348484848485, 0.37389520202020204, 0.8818181818181818, 0.43506493506493504, 0.0616, 0.48, 2.77, 23929
Implementation failed, 0.6892045454545455, 0.3362058080808081, 0.22727272727272727, 0.935064935064935, 0.0616, 0.29, 2.06, 24415
Success, 0.9200757575757575, 0.49987373737373736, 0.4636363636363636, 0.9090909090909091, 0.0616, 0.37, 2.21, 34490
Success, 0.8881944444444444, 0.47184343434343434, 0.6454545454545455, 0.9090909090909091, 0.0616, 0.44, 2.13, 33269
Success, 0.6686237373737374, 0.401010101010101, 0.6, 0.15584415584415584, 0.0616, 0.52, 2.7, 27039
Success, 0.896780303030303, 0.48267045454545454, 0.5636363636363636, 0.7792207792207793, 0.0616, 0.44, 2.26, 33282
Implementation failed, 0.865909090909091, 0.4858270202020202, 0.8636363636363636, 0.012987012987012988, 0.0616, 0.56, 2.56, 33400
Success, 0.6048611111111111, 0.28923611111111114, 0.6090909090909091, 0.2597402597402597, 0.0616, 0.59, 2.81, 19826
Success, 0.8632575757575758, 0.4387310606060606, 0.37272727272727274, 0.9155844155844156, 0.0616, 0.44, 2.16, 30664
Success, 0.813320707070707, 0.45811237373737373, 0.5, 0.6363636363636364, 0.0616, 0.41, 2.25, 30556
Success, 0.751010101010101, 0.40561868686868685, 0.5, 0.6363636363636364, 0.0616, 0.39, 2.22, 27680
Success, 0.7033459595959596, 0.36717171717171715, 0.24545454545454545, 0.6233766233766234, 0.0616, 0.45, 2.3, 25336
Implementation failed, 0.7522727272727273, 0.29813762626262624, 0.7909090909090909, 0.6298701298701299, 0.0616, 0.57, 2.54, 21835
Success, 0.9352272727272727, 0.44119318181818185, 0.9181818181818182, 0.9155844155844156, 0.0616, 0.52, 2.44, 29838
Success, 0.6222222222222222, 0.3359848484848485, 0.33636363636363636, 0.6883116883116883, 0.0616, 0.34, 2.55, 21267
Implementation failed, 0.7869949494949495, 0.37768308080808083, 0.2636363636363636, 0.935064935064935, 0.0616, 0.4, 2.13, 27591
Success, 0.7741161616161616, 0.41594065656565654, 0.7363636363636363, 0.5714285714285714, 0.0616, 0.51, 2.48, 28090
Success, 0.6460227272727272, 0.3149621212121212, 0.6636363636363637, 0.4675324675324675, 0.0616, 0.47, 2.51, 21122
Success, 0.7399621212121212, 0.3903724747474748, 0.7363636363636363, 0.5, 0.0616, 0.51, 2.53, 25393
Success, 0.8342171717171717, 0.42531565656565656, 0.6090909090909091, 0.44155844155844154, 0.0616, 0.48, 2.28, 29969
Success, 0.8104166666666667, 0.41950757575757575, 0.3, 0.9155844155844156, 0.0616, 0.4, 2.13, 29077
Success, 0.8857323232323232, 0.46972853535353537, 0.5363636363636364, 0.948051948051948, 0.0616, 0.4, 2.16, 32275
Success, 0.6553661616161616, 0.31890782828282827, 0.6, 0.36363636363636365, 0.0616, 0.32, 2.89, 21134
Success, 0.86875, 0.44936868686868686, 0.6090909090909091, 0.6363636363636364, 0.0616, 0.47, 2.3, 30993
Success, 0.7341540404040404, 0.36660353535353535, 0.2636363636363636, 0.6233766233766234, 0.0616, 0.48, 2.26, 26082
Success, 0.6841540404040404, 0.3373737373737374, 0.6272727272727273, 0.7532467532467533, 0.0616, 0.47, 2.42, 22149
Success, 0.8237373737373738, 0.44283459595959596, 0.39090909090909093, 0.8181818181818182, 0.0616, 0.37, 2.18, 30656
Success, 0.6590909090909091, 0.3568813131313131, 0.9363636363636364, 0.0, 0.0616, 0.55, 2.66, 26242
Success, 0.726199494949495, 0.32610479797979797, 0.8636363636363636, 0.36363636363636365, 0.0616, 0.59, 2.76, 24664
Success, 0.892739898989899, 0.44400252525252526, 0.8818181818181818, 0.6883116883116883, 0.0616, 0.53, 2.54, 31181
Success, 0.6279040404040404, 0.33099747474747476, 0.2818181818181818, 0.7922077922077922, 0.0616, 0.43, 2.52, 20863
Success, 0.905239898989899, 0.4935290404040404, 0.6272727272727273, 0.9090909090909091, 0.0616, 0.4, 2.2, 33874
Success, 0.8408459595959596, 0.4573232323232323, 0.6454545454545455, 0.6363636363636364, 0.0616, 0.42, 2.25, 31651
Success, 0.6212121212121212, 0.26054292929292927, 0.8818181818181818, 0.0, 0.0616, 0.65, 2.52, 20421
Success, 0.7140782828282828, 0.3948232323232323, 0.8272727272727273, 0.2597402597402597, 0.0616, 0.52, 2.69, 26681
Success, 0.8363636363636363, 0.4287878787878788, 0.5, 0.948051948051948, 0.0616, 0.39, 2.12, 30077
Success, 0.8155934343434343, 0.39002525252525255, 0.8818181818181818, 0.8311688311688312, 0.0616, 0.48, 2.52, 27227
Implementation failed, 0.6948232323232323, 0.36515151515151517, 0.9727272727272728, 0.2597402597402597, 0.0616, 0.59, 2.67, 25223
Success, 0.8836489898989899, 0.43522727272727274, 0.6272727272727273, 0.7792207792207793, 0.0616, 0.43, 2.22, 30715
Success, 0.928030303030303, 0.503030303030303, 0.5272727272727272, 0.8181818181818182, 0.0616, 0.46, 2.3, 35004
Success, 0.7441287878787879, 0.3688131313131313, 0.6090909090909091, 0.5844155844155844, 0.0616, 0.44, 2.48, 24800
Success, 0.6913510101010101, 0.3475378787878788, 0.3, 0.9415584415584416, 0.0616, 0.37, 2.45, 22366
Success, 0.8157196969696969, 0.42102272727272727, 0.39090909090909093, 0.6428571428571429, 0.0616, 0.49, 2.34, 29602
Success, 0.8426136363636364, 0.4506313131313131, 0.6272727272727273, 0.4805194805194805, 0.0616, 0.51, 2.39, 31156
Success, 0.8636363636363636, 0.4192234848484849, 0.6090909090909091, 0.8961038961038961, 0.0616, 0.5, 2.38, 28154
Success, 0.6143308080808081, 0.29097222222222224, 0.4090909090909091, 0.6883116883116883, 0.0616, 0.42, 2.59, 19129
Success, 0.7728535353535354, 0.4, 0.39090909090909093, 0.6233766233766234, 0.0616, 0.43, 2.32, 27824
Success, 0.6201388888888889, 0.29393939393939394, 0.4090909090909091, 0.7337662337662337, 0.0616, 0.45, 2.57, 19237
Success, 0.762689393939394, 0.38819444444444445, 0.5272727272727272, 0.6233766233766234, 0.0616, 0.5, 2.31, 27508
Success, 0.6597222222222222, 0.34106691919191917, 0.6090909090909091, 0.2597402597402597, 0.0616, 0.56, 2.8, 22531
Success, 0.7323232323232324, 0.3728535353535353, 0.8818181818181818, 0.525974025974026, 0.0616, 0.53, 2.5, 25922
Success, 0.8125, 0.416635101010101, 0.5636363636363636, 0.7792207792207793, 0.0616, 0.39, 2.22, 28750
Success, 0.6130681818181818, 0.3168560606060606, 0.7181818181818181, 0.36363636363636365, 0.0616, 0.47, 2.73, 20947
Success, 0.7658459595959596, 0.34015151515151515, 0.9363636363636364, 0.0, 0.0616, 0.6, 2.53, 25875
Success, 0.807070707070707, 0.4313131313131313, 0.22727272727272727, 0.8181818181818182, 0.0616, 0.38, 2.13, 29737
Success, 0.7430555555555556, 0.38172348484848484, 0.4818181818181818, 0.7792207792207793, 0.0616, 0.4, 2.16, 26284
Success, 0.8469065656565656, 0.3983270202020202, 0.8818181818181818, 0.9415584415584416, 0.0616, 0.52, 2.38, 27786
Success, 0.697979797979798, 0.36379419191919193, 0.22727272727272727, 0.6233766233766234, 0.0616, 0.46, 2.3, 25129
Success, 0.7828914141414142, 0.4086489898989899, 0.5272727272727272, 0.8181818181818182, 0.0616, 0.41, 2.15, 28730
Success, 0.6863636363636364, 0.354324494949495, 0.3, 0.6233766233766234, 0.0616, 0.31, 2.18, 24798
Success, 0.6683712121212121, 0.3120896464646465, 0.8818181818181818, 0.2597402597402597, 0.0616, 0.49, 2.75, 21556
Success, 0.7505050505050505, 0.38724747474747473, 0.4727272727272727, 0.6233766233766234, 0.0616, 0.37, 2.19, 27238
Success, 0.8650883838383838, 0.45953282828282827, 0.35454545454545455, 0.9155844155844156, 0.0616, 0.44, 2.22, 31682
Success, 0.826010101010101, 0.42761994949494947, 0.35454545454545455, 0.6233766233766234, 0.0616, 0.43, 2.33, 30048
Success, 0.8051136363636363, 0.4311868686868687, 0.3, 0.6428571428571429, 0.0616, 0.43, 2.24, 29419
Success, 0.6546085858585858, 0.33724747474747474, 0.2636363636363636, 0.8311688311688312, 0.0616, 0.36, 2.62, 21664
Success, 0.8779671717171718, 0.31073232323232325, 0.8545454545454545, 0.935064935064935, 0.0616, 0.24, 1.92, 26540
Success, 0.6283459595959596, 0.33194444444444443, 0.3, 0.6883116883116883, 0.0616, 0.48, 2.58, 21359
Success, 0.8110479797979798, 0.4123421717171717, 0.4727272727272727, 0.8181818181818182, 0.0616, 0.46, 2.2, 28853
Success, 0.6630050505050505, 0.3380366161616162, 0.22727272727272727, 0.6233766233766234, 0.0616, 0.28, 2.17, 23820
Implementation failed, 0.8041666666666667, 0.3627840909090909, 0.8818181818181818, 0.0, 0.0616, 0.55, 2.58, 28568
Implementation failed, 0.830050505050505, 0.40082070707070705, 0.4727272727272727, 0.935064935064935, 0.0616, 0.39, 2.16, 29089
Success, 0.9164772727272728, 0.48592171717171717, 0.5363636363636364, 0.9090909090909091, 0.0616, 0.38, 2.2, 33392
Success, 0.7496212121212121, 0.35984848484848486, 0.7181818181818181, 0.0, 0.0616, 0.56, 2.54, 27510
Success, 0.6196338383838383, 0.3124368686868687, 0.2636363636363636, 0.8961038961038961, 0.0616, 0.41, 2.36, 19819
Success, 0.8094065656565657, 0.40454545454545454, 0.4090909090909091, 0.6428571428571429, 0.0616, 0.45, 2.27, 28878
Success, 0.7688762626262626, 0.4184659090909091, 0.39090909090909093, 0.6233766233766234, 0.0616, 0.43, 2.31, 28822
Success, 0.6742424242424242, 0.29848484848484846, 0.7909090909090909, 0.4805194805194805, 0.0616, 0.6, 2.57, 21031
Success, 0.7686868686868686, 0.38686868686868686, 0.44545454545454544, 0.9415584415584416, 0.0616, 0.48, 2.46, 25557
Success, 0.8881313131313131, 0.45744949494949494, 0.5545454545454546, 0.7792207792207793, 0.0616, 0.4, 2.26, 31584
Success, 0.8972222222222223, 0.4846275252525252, 0.37272727272727274, 0.9155844155844156, 0.0616, 0.45, 2.16, 33010
Success, 0.9676136363636364, 0.3494318181818182, 0.7636363636363637, 0.8961038961038961, 0.0616, 0.3, 2.0, 29679
Success, 0.686679292929293, 0.3509469696969697, 0.24545454545454545, 0.8181818181818182, 0.0616, 0.34, 2.06, 24661
Success, 0.697790404040404, 0.35321969696969696, 0.2818181818181818, 0.6233766233766234, 0.0616, 0.39, 2.2, 24977
Success, 0.6539141414141414, 0.2989267676767677, 0.42727272727272725, 0.6298701298701299, 0.0616, 0.34, 2.55, 20570
Success, 0.9058712121212121, 0.33434343434343433, 0.06363636363636363, 0.0, 0.0616, 0.44, 3.96, 21531
