label, LUT ratio, FF ratio, BRAM ratio, DSP ratio, path delay, Rent, average fanout, total instances
Implementation failed, 0.9252948885976409, 0.19937745740498033, 0.045454545454545456, 0.03787878787878788, 0.0616, 0.39, 9.67, 20639
Success, 0.9128112712975098, 0.2355832241153342, 0.11742424242424243, 0.22348484848484848, 0.0616, 0.48, 4.97, 30882
Success, 0.6362385321100917, 0.27629423328964614, 0.7916666666666666, 0.5227272727272727, 0.0616, 0.39, 2.39, 41654
Success, 0.8069462647444299, 0.20589777195281783, 0.06439393939393939, 0.2727272727272727, 0.0616, 0.35, 3.85, 28034
Success, 0.6371887287024902, 0.21700524246395805, 0.821969696969697, 0.0, 0.0616, 0.65, 2.43, 37737
Success, 0.8895478374836173, 0.21205766710353866, 0.06439393939393939, 0.2840909090909091, 0.0616, 0.44, 4.8, 28584
Success, 0.7181847968545216, 0.33348623853211007, 0.4621212121212121, 0.8484848484848485, 0.0616, 0.09, 2.1, 47659
Success, 0.7168414154652687, 0.24826343381389254, 0.7007575757575758, 0.7310606060606061, 0.0616, 0.41, 2.44, 38437
Implementation failed, 0.6875819134993447, 0.311435124508519, 0.4659090909090909, 0.9924242424242424, 0.0616, 0.09, 1.95, 44535
Success, 0.730570117955439, 0.3141710353866317, 0.4128787878787879, 0.6136363636363636, 0.0616, 0.24, 2.08, 46363
Success, 0.6811926605504587, 0.2473623853211009, 0.5189393939393939, 0.8522727272727273, 0.0616, 0.11, 2.32, 37223
Success, 0.6226408912188729, 0.34490498034076017, 0.7840909090909091, 0.007575757575757576, 0.0616, 0.61, 2.69, 45094
Success, 0.6598951507208388, 0.30946920052424637, 0.3939393939393939, 0.6893939393939394, 0.0616, 0.16, 2.15, 43854
Success, 0.6669397116644823, 0.275278505897772, 0.4356060606060606, 0.7272727272727273, 0.0616, 0.23, 1.94, 41315
Success, 0.6440366972477064, 0.29187418086500655, 0.7916666666666666, 0.6098484848484849, 0.0616, 0.29, 2.37, 42167
Success, 0.6301769331585846, 0.23581258191349935, 0.7007575757575758, 0.6439393939393939, 0.0616, 0.48, 2.4, 34668
Success, 0.6031782437745741, 0.2368938401048493, 0.5189393939393939, 0.6098484848484849, 0.0616, 0.59, 2.32, 34298
Success, 0.630832241153342, 0.2967726081258191, 0.36742424242424243, 0.6893939393939394, 0.0616, 0.01, 2.14, 41836
Success, 0.9212975098296199, 0.2490170380078637, 0.10984848484848485, 0.19318181818181818, 0.0616, 0.47, 5.27, 30786
Success, 0.8050131061598952, 0.28948230668414154, 0.026515151515151516, 0.0, 0.0616, 0.37, 3.38, 39548
Implementation failed, 0.944692005242464, 0.204259501965924, 0.045454545454545456, 0.03409090909090909, 0.0616, 0.51, 9.89, 20452
