label, LUT ratio, FF ratio, BRAM ratio, DSP ratio, path delay, Rent, average fanout, total instances
Success, 0.7156525066972829, 0.4767219387755102, 0.5909090909090909, 0.22727272727272727, 0.0924, 0.46, 2.68, 13840
Success, 0.9451460645490496, 0.46613520408163267, 0.7045454545454546, 0.14772727272727273, 0.0924, 0.29, 2.71, 15363
Success, 0.787217757367011, 0.4902423469387755, 0.5227272727272727, 0.4090909090909091, 0.0924, 0.41, 2.59, 14124
Success, 0.8686056895012119, 0.5888392857142857, 0.6590909090909091, 0.2727272727272727, 0.0924, 0.35, 2.64, 17128
Success, 0.7609388952672534, 0.49776785714285715, 0.5681818181818182, 0.2727272727272727, 0.0924, 0.43, 2.69, 14363
Success, 0.6142365097588978, 0.38718112244897956, 0.6136363636363636, 0.0, 0.0924, 0.47, 2.93, 12259
Implementation failed, 0.8110728409235872, 0.5605867346938775, 0.6590909090909091, 0.13636363636363635, 0.0924, 0.32, 2.76, 16265
Success, 0.7877280265339967, 0.4943239795918367, 0.5681818181818182, 0.4090909090909091, 0.0924, 0.39, 2.59, 14192
Implementation failed, 0.7009822681464473, 0.29075255102040815, 0.25, 0.0, 0.0924, 0.5, 3.62, 9145
Success, 0.8576349024110218, 0.5185586734693878, 0.5, 0.0, 0.0924, 0.55, 3.04, 16806
Implementation failed, 0.9881362418675852, 0.5994897959183674, 0.75, 0.2727272727272727, 0.0924, 0.31, 2.78, 18048
Success, 0.9092996555683123, 0.5388392857142857, 0.7954545454545454, 0.0, 0.0924, 0.58, 2.98, 17552
Success, 0.8882510524301569, 0.5540816326530612, 0.5681818181818182, 0.4090909090909091, 0.0924, 0.38, 2.68, 16208
Success, 0.7827529021558872, 0.48973214285714284, 0.75, 0.2727272727272727, 0.0924, 0.52, 2.62, 14650
Success, 0.6620742441637965, 0.4267219387755102, 0.5, 0.0, 0.0924, 0.53, 2.71, 13218
Success, 0.6757239443806607, 0.4916454081632653, 0.4318181818181818, 0.0, 0.0924, 0.56, 3.38, 12389
Implementation failed, 0.6431942849853297, 0.4549107142857143, 0.9545454545454546, 0.03409090909090909, 0.0924, 0.5, 2.79, 13647
Success, 0.705064421482332, 0.46511479591836735, 0.5227272727272727, 0.13636363636363635, 0.0924, 0.43, 2.85, 13460
Success, 0.8201301186375813, 0.48494897959183675, 0.7045454545454546, 0.0, 0.0924, 0.58, 2.99, 15625
Success, 0.8568694986605434, 0.5592474489795919, 0.7954545454545454, 0.2159090909090909, 0.0924, 0.35, 2.74, 16734
Success, 0.6016073478760046, 0.3722576530612245, 0.5681818181818182, 0.022727272727272728, 0.0924, 0.45, 3.0, 11563
Success, 0.8317387421865033, 0.5355867346938775, 0.6590909090909091, 0.1590909090909091, 0.0924, 0.36, 2.94, 15829
Success, 0.6157673172598546, 0.37735969387755103, 0.5681818181818182, 0.022727272727272728, 0.0924, 0.51, 2.99, 11750
Implementation failed, 0.7409108304630693, 0.43392857142857144, 0.9772727272727273, 0.06818181818181818, 0.0924, 0.24, 2.69, 13158
Success, 0.7567291746396224, 0.4457908163265306, 0.4318181818181818, 0.0, 0.0924, 0.54, 3.34, 11954
Implementation failed, 0.7391248883786197, 0.43380102040816326, 0.9772727272727273, 0.06818181818181818, 0.0924, 0.38, 2.69, 13143
Success, 0.7410383977548156, 0.4316964285714286, 0.7045454545454546, 0.06818181818181818, 0.0924, 0.23, 2.67, 13144
Implementation failed, 0.9772930220691415, 0.4663265306122449, 0.6136363636363636, 0.06818181818181818, 0.0924, 0.24, 2.91, 14635
Success, 0.9739762724837352, 0.5948979591836735, 0.6590909090909091, 0.2727272727272727, 0.0924, 0.38, 2.78, 17903
Success, 0.7734404898584003, 0.4350765306122449, 0.7045454545454546, 0.07954545454545454, 0.0924, 0.23, 2.71, 13470
Success, 0.8672024492920015, 0.45963010204081634, 0.8863636363636364, 0.13636363636363635, 0.0924, 0.23, 2.64, 14605
Success, 0.8022706977930859, 0.4802933673469388, 0.6136363636363636, 0.0, 0.0924, 0.56, 3.03, 15523
Success, 0.7794361525704809, 0.49496173469387755, 0.75, 0.13636363636363635, 0.0924, 0.32, 2.84, 14685
Success, 0.872177573670111, 0.5333545918367347, 0.6590909090909091, 0.5454545454545454, 0.0924, 0.34, 2.52, 15448
Success, 0.9887740783263171, 0.6309948979591836, 0.6590909090909091, 0.29545454545454547, 0.0924, 0.39, 2.79, 18894
Implementation failed, 0.7090190075264702, 0.45803571428571427, 0.9772727272727273, 0.03409090909090909, 0.0924, 0.53, 2.83, 14137
Success, 0.7497129735935706, 0.467219387755102, 0.7045454545454546, 0.022727272727272728, 0.0924, 0.56, 3.07, 14591
Success, 0.6022451843347366, 0.46103316326530613, 0.4318181818181818, 0.0, 0.0924, 0.47, 3.19, 11619
Success, 0.7854318152825616, 0.4535076530612245, 0.6590909090909091, 0.2727272727272727, 0.0924, 0.44, 2.62, 13365
Implementation failed, 0.9855848960326572, 0.550765306122449, 0.9545454545454546, 0.0, 0.0924, 0.64, 2.97, 18314
Success, 0.7745885954841178, 0.4631377551020408, 0.6590909090909091, 0.2727272727272727, 0.0924, 0.44, 2.63, 13890
Success, 0.75468809797168, 0.4362244897959184, 0.6590909090909091, 0.07954545454545454, 0.0924, 0.28, 2.69, 13338
Success, 0.7466513585916571, 0.4646683673469388, 0.7045454545454546, 0.022727272727272728, 0.0924, 0.59, 3.07, 14503
Success, 0.7928307182038525, 0.5756377551020408, 0.7727272727272727, 0.022727272727272728, 0.0924, 0.6, 2.97, 17386
Success, 0.8892715907641281, 0.46403061224489794, 0.8863636363636364, 0.13636363636363635, 0.0924, 0.24, 2.65, 14841
Success, 0.6821023089679806, 0.41785714285714287, 0.6363636363636364, 0.022727272727272728, 0.0924, 0.47, 3.04, 13116
Implementation failed, 0.6271208062252839, 0.3677295918367347, 0.9772727272727273, 0.0, 0.0924, 0.64, 2.59, 11831
Success, 0.787217757367011, 0.5079081632653061, 0.6590909090909091, 0.13636363636363635, 0.0924, 0.44, 2.9, 15121
Success, 0.7965301696644981, 0.5792091836734694, 0.7727272727272727, 0.022727272727272728, 0.0924, 0.66, 2.97, 17466
Success, 0.6388569970659523, 0.2472576530612245, 0.1590909090909091, 0.0, 0.0924, 0.45, 4.31, 7785
Implementation failed, 0.634264574563082, 0.16811224489795917, 0.25, 0.0, 0.0924, 0.3, 4.14, 5805
Success, 0.8905472636815921, 0.4643494897959184, 0.6136363636363636, 0.14772727272727273, 0.0924, 0.31, 2.65, 14879
Success, 0.8364587319811201, 0.5026147959183673, 0.6136363636363636, 0.13636363636363635, 0.0924, 0.43, 2.76, 15014
Success, 0.7096568439852022, 0.4845025510204082, 0.4318181818181818, 0.0, 0.0924, 0.59, 3.47, 12287
Implementation failed, 0.8859548411787218, 0.6031887755102041, 0.6590909090909091, 0.22727272727272727, 0.0924, 0.46, 2.65, 17476
Success, 0.9464217374665136, 0.4764030612244898, 0.5909090909090909, 0.20454545454545456, 0.0924, 0.37, 2.85, 14534
Success, 0.8651613726240592, 0.5177933673469388, 0.9318181818181818, 0.13636363636363635, 0.0924, 0.44, 2.81, 16126
Success, 0.9267763745375686, 0.6160714285714286, 0.18181818181818182, 0.6136363636363636, 0.0924, 0.31, 2.12, 18620
Success, 0.7299400433728792, 0.30854591836734696, 0.1590909090909091, 0.0, 0.0924, 0.5, 4.11, 9754
Success, 0.9045796657736956, 0.5998724489795918, 0.6590909090909091, 0.2727272727272727, 0.0924, 0.37, 2.6, 17655
Implementation failed, 0.7640005102691669, 0.515625, 0.9772727272727273, 0.03409090909090909, 0.0924, 0.49, 2.93, 16020
Success, 0.6789131266743207, 0.40880102040816324, 0.7045454545454546, 0.0, 0.0924, 0.6, 2.83, 13371
Success, 0.9277969128715398, 0.5772321428571429, 0.9318181818181818, 0.2159090909090909, 0.0924, 0.48, 2.77, 17533
Success, 0.8388825105243015, 0.517920918367347, 0.75, 0.2727272727272727, 0.0924, 0.35, 2.66, 15349
Success, 0.7367011098354382, 0.47831632653061223, 0.6590909090909091, 0.13636363636363635, 0.0924, 0.5, 2.84, 14058
Success, 0.7666794233958413, 0.31505102040816324, 0.1590909090909091, 0.022727272727272728, 0.0924, 0.46, 4.48, 9585
Success, 0.7693583365225156, 0.4683673469387755, 0.75, 0.2727272727272727, 0.0924, 0.49, 2.66, 14031
Success, 0.950121188927159, 0.577359693877551, 0.8863636363636364, 0.2840909090909091, 0.0924, 0.46, 2.74, 17511
Success, 0.7341497640005102, 0.4423469387755102, 0.8863636363636364, 0.0, 0.0924, 0.53, 2.84, 13823
Success, 0.7245822171195305, 0.4403061224489796, 0.6590909090909091, 0.13636363636363635, 0.0924, 0.28, 2.82, 13261
Success, 0.7484373006761067, 0.4912627551020408, 0.5681818181818182, 0.022727272727272728, 0.0924, 0.53, 3.03, 15300
Success, 0.9233320576604158, 0.5744897959183674, 0.5227272727272727, 0.06818181818181818, 0.0924, 0.44, 2.95, 16945
Success, 0.7433346090062508, 0.4629464285714286, 0.6590909090909091, 0.1590909090909091, 0.0924, 0.46, 2.87, 13734
Success, 0.9100650593187907, 0.5480229591836735, 0.8863636363636364, 0.42045454545454547, 0.0924, 0.27, 2.63, 16482
Success, 0.9977037887485649, 0.6308035714285715, 0.5227272727272727, 0.13636363636363635, 0.0924, 0.39, 2.85, 18574
Success, 0.609133818089042, 0.3846301020408163, 0.4318181818181818, 0.0, 0.0924, 0.48, 3.03, 11872
Success, 0.644852659778033, 0.3978954081632653, 0.4772727272727273, 0.0, 0.0924, 0.4, 3.03, 12385
Success, 0.856104094910065, 0.5908801020408163, 0.5909090909090909, 0.29545454545454547, 0.0924, 0.51, 2.61, 16911
Success, 0.9492282178849343, 0.6526147959183674, 0.5227272727272727, 0.2727272727272727, 0.0924, 0.44, 2.75, 19197
Success, 0.9604541395586171, 0.6577168367346938, 0.5681818181818182, 0.2727272727272727, 0.0924, 0.52, 2.74, 19367
