7440,64,88
6612,61,3
6942,61,0
6774,55,0
7214,41,32
4975,7,0
6959,33,32
5761,11,0
7379,43,0
7276,63,3
7164,39,0
6675,61,3
6747,61,32
4635,60,6
7334,33,72
6838,47,0
7314,45,64
7394,53,40
7239,35,17
6428,63,0
7377,37,80
7385,41,48
5803,55,0
6642,57,40
7095,45,64
7134,55,3
7189,59,32
7144,35,17
5235,7,0
7157,63,3
7304,47,0
6578,55,0
6551,47,0
7381,45,40
5724,11,0
6321,55,3
6330,55,0
7000,55,12
5372,19,0
6482,59,7
6726,55,12
7419,51,24
7426,39,13
7317,39,17
7392,58,16
7223,41,25
6014,56,3
6673,59,32
7346,33,48
6988,55,12
7408,61,56
7103,41,16
6398,55,3
7109,61,32
6760,55,0
6825,55,0
6706,60,7
6248,60,3
5927,59,32
7148,63,16
7060,60,3
7428,59,32
5338,19,0
6882,55,48
7170,49,3
7261,43,0
7057,52,0
7418,39,17
6900,39,17
4921,11,0
7106,45,56
6549,55,0
7126,41,16
6327,55,0
7389,33,48
5656,55,0
6872,60,7
4814,55,1
7236,29,80
7015,33,32
6802,35,25
6183,63,0
7380,33,16
5135,43,3
7368,55,0
4904,19,0
7107,43,0
6676,39,0
7397,41,33
4856,11,0
6853,60,3
7359,35,25
7345,39,25
6509,60,3
6808,59,48
6294,61,0
7361,51,56
6854,62,16
7199,55,0
6873,60,7
4625,60,6
6755,55,12
5579,59,32
7246,57,32
7008,63,0
6957,63,0
6779,55,0
7257,41,17
7373,37,81
7001,52,56
5217,59,1
6544,55,0
6518,39,0
7337,41,16
7293,57,40
5397,7,0
6955,54,32
7316,61,0
5827,55,0
6888,55,0
7241,55,0
5495,11,0
7248,61,56
5797,11,0
7163,58,16
6959,55,32
6852,49,3
6380,55,0
5628,7,0
7008,55,12
7386,57,32
4879,55,1
6689,56,24
5400,7,0
7045,59,32
5384,60,6
7314,43,80
7419,47,80
7016,61,0
7262,62,16
7304,33,74
6930,57,40
7409,55,13
7434,35,25
4972,7,0
6337,43,48
5181,60,7
7010,42,0
6838,59,32
6958,61,0
7045,63,3
7275,41,33
6987,55,12
7117,29,72
6305,55,0
7360,35,33
7288,52,0
4901,19,0
7190,25,48
6919,55,0
6899,55,0
5303,55,0
6455,55,0
5390,55,0
7366,33,16
5553,11,0
6839,33,32
6882,55,0
5952,55,0
5191,59,3
7397,59,64
6063,59,32
7001,47,0
7302,41,24
7135,39,33
7119,63,0
6910,39,0
6550,55,0
7279,63,64
7413,29,74
7327,61,32
7170,63,3
7327,49,16
7378,33,16
5873,11,0
7363,54,32
6327,63,0
5128,11,0
7120,47,0
5222,7,0
7138,49,32
6826,39,17
5494,56,24
7435,41,17
7356,55,3
7269,49,16
5908,56,24
7410,47,0
7300,45,32
6939,55,0
5836,55,0
6649,53,3
7179,39,33
6435,57,0
7179,35,17
5705,11,0
7198,53,16
7338,55,3
7142,39,17
7432,60,3
7033,52,0
6085,43,3
7388,55,13
5774,7,0
7395,41,33
6643,61,0
7014,63,3
7050,63,3
7346,39,33
7300,35,17
5940,62,16
7277,41,33
6705,60,7
6374,55,0
7380,60,3
5222,59,1
7397,39,25
5188,60,7
5149,49,3
5315,19,0
7160,45,40
6418,62,16
7397,41,16
7245,56,24
7380,55,3
6333,55,0
7140,47,64
7354,49,48
7435,47,72
7353,42,40
7429,53,64
7354,41,24
7022,56,3
7229,48,40
4621,11,0
6477,55,0
7337,29,48
6474,56,3
5383,60,6
7429,61,32
6807,55,0
6984,47,48
6579,61,0
7417,63,0
6327,63,0
7205,63,0
6859,49,3
7408,49,32
6789,55,0
7251,41,16
6468,54,32
7225,43,56
7108,51,56
6264,60,3
6767,56,3
7295,55,0
7012,29,80
6764,59,48
6556,49,3
7276,60,3
6996,55,32
7259,60,3
6754,63,0
6871,55,12
6677,49,32
7396,35,33
7215,39,0
7302,57,56
7421,33,48
7358,41,32
7297,55,48
6895,33,32
7255,39,33
6968,41,17
6069,59,32
5914,63,0
5705,55,0
7257,61,0
6180,55,32
7099,41,16
7055,57,40
7136,63,3
6878,63,16
5437,59,32
6358,43,0
5919,11,0
6533,47,0
7422,41,24
7435,45,48
6978,31,74
4963,11,0
7399,35,25
7191,41,17
6570,57,40
7335,52,0
6569,61,3
4805,55,1
7438,49,24
7131,63,0
5928,11,0
7412,47,81
6317,61,0
7439,50,48
5863,55,0
7345,55,0
6995,33,32
7251,29,48
6948,55,0
6877,55,12
7237,55,3
7125,39,25
5274,47,3
6905,63,3
7074,31,80
7157,49,16
7403,55,13
4873,55,1
7364,55,32
5893,55,32
6530,49,3
7057,63,0
6369,55,3
7009,55,0
5294,57,3
6690,60,3
7151,35,17
6637,59,32
6536,62,16
6189,43,0
7413,60,3
6875,33,32
6913,57,0
6416,57,0
4851,11,0
6535,57,0
6863,33,32
7264,63,64
7081,39,25
5229,43,3
5279,51,3
7047,41,16
7332,41,17
5487,11,0
7327,29,48
7404,33,48
7297,57,40
7431,35,33
7299,39,33
7155,39,25
7390,29,48
7063,61,3
6718,59,32
7353,29,48
4913,55,1
7370,45,40
4883,55,1
7047,52,0
7371,47,48
5761,11,0
6687,37,0
7329,39,33
6479,61,32
6722,55,12
5163,59,1
7123,59,48
5968,56,3
6989,60,3
6865,43,0
6241,52,0
5807,63,0
6673,55,0
7237,41,16
6714,60,7
7053,52,0
7405,55,13
6870,39,17
7115,60,3
6827,60,7
7301,41,17
7374,41,24
7140,53,32
4806,55,1
7005,55,0
7378,39,17
5207,11,0
5851,59,32
7209,39,33
5479,7,0
7342,49,24
5775,55,0
5426,7,0
6532,61,3
5183,53,3
6351,63,0
7366,61,3
7424,39,33
5248,53,3
6784,61,3
7398,39,33
4684,11,0
7405,55,13
7028,63,0
6813,60,7
6859,55,12
7407,47,74
5221,47,3
7034,52,0
7435,35,33
6983,33,32
7412,49,24
6871,43,0
7191,49,16
4735,11,0
6843,43,0
6988,57,32
6698,47,0
6455,59,7
7046,55,3
4925,55,1
7299,45,64
6562,55,0
6029,63,0
6207,55,3
7067,31,81
7221,41,25
6860,63,0
6861,59,7
7424,33,16
7353,55,0
6751,55,12
6966,63,3
6995,55,12
5474,55,32
6507,55,0
7275,33,48
7185,49,56
7267,37,72
6231,55,0
7287,59,32
5275,59,3
6317,60,3
6390,60,3
4924,11,0
7108,63,0
6795,47,0
7057,56,3
4619,60,6
5380,60,6
6937,55,0
7260,61,32
5481,11,0
7044,43,56
7395,35,33
7365,47,0
6126,56,24
7396,48,40
6527,63,0
6827,60,7
6422,63,0
6298,55,3
7311,45,48
6806,63,0
7417,41,16
7332,49,16
7358,41,24
5149,63,0
7434,55,3
6103,63,0
7382,59,64
6141,55,0
6966,41,17
5425,11,0
6899,63,0
7155,47,64
6633,59,32
6524,55,0
7239,37,74
7221,59,48
5937,63,0
7103,57,32
6532,55,0
5793,11,0
