7918,66,66
6248,60,3
5653,33,16
5404,37,0
7163,58,16
6856,29,48
7304,8,60
5811,31,6
7209,39,33
6045,29,16
6860,63,0
4820,37,0
7706,58,16
5847,22,0
6286,47,0
5237,37,0
6844,50,24
7825,33,64
7742,33,64
6142,47,0
5546,41,3
5208,37,0
5423,41,3
5351,31,0
5242,37,0
6638,49,3
6529,44,32
6239,29,18
7744,53,32
5251,35,0
6059,29,34
7660,35,65
5356,47,0
7002,39,25
6707,47,24
6986,39,33
7227,49,32
5759,23,64
6142,29,18
6807,33,24
7260,41,65
5966,39,0
7640,47,0
7282,8,54
5851,35,6
6266,25,32
6175,44,24
6358,33,48
7587,41,25
7502,41,32
7251,29,48
7108,41,33
4805,31,0
5181,35,0
7799,29,64
4829,31,0
6042,47,24
6074,23,32
5931,43,0
5396,34,0
5687,23,0
6814,39,12
6469,41,40
5076,25,24
5173,29,34
6680,35,7
5327,31,0
7211,33,64
6238,47,16
7748,23,48
7604,45,64
6726,53,64
6899,8,54
7288,52,0
5951,29,34
7246,41,33
7461,41,16
5638,23,16
5589,29,32
7744,23,48
5604,41,3
6269,42,0
7832,45,40
6982,33,48
7131,33,32
6942,33,48
5494,56,24
6842,47,64
4775,27,0
6551,47,0
7706,29,64
6900,39,17
5691,41,3
5974,44,24
6362,33,24
7548,65,24
6925,35,65
7839,35,49
5345,49,3
7353,42,40
7167,41,33
7397,39,25
5913,43,3
6073,43,0
5641,31,0
5797,35,6
7544,39,33
5996,39,0
7547,25,64
6294,46,3
5935,35,0
7394,35,25
7155,39,25
