7776,66,44
6715,39,12
7057,35,17
6285,37,0
6145,7,0
5952,42,0
7669,63,0
5063,23,32
6225,23,32
6003,33,32
6572,26,34
6591,53,3
6746,39,17
5845,46,0
5929,39,0
6637,59,32
7388,55,13
4736,43,0
5290,32,0
7480,35,33
6418,62,16
5306,25,32
6422,46,3
5727,26,18
7205,33,32
7360,35,33
7097,29,32
6839,33,32
5899,33,24
6602,29,34
6099,32,0
5825,39,0
6689,39,0
5468,33,0
5926,43,3
6370,41,33
5315,25,24
6816,39,12
6146,23,32
4858,23,24
5045,35,0
5851,35,6
6934,39,12
6532,61,3
6917,39,0
5745,50,32
6706,41,16
5926,29,6
7006,43,0
5807,19,0
5624,31,2
6050,41,17
4683,25,0
6174,7,3
5007,44,7
4758,19,0
5926,27,16
6128,33,16
6394,48,40
5984,42,0
5360,43,3
5345,49,3
6673,23,32
7191,39,40
5673,31,2
5690,26,24
6853,60,3
6325,43,7
6342,42,0
5584,33,16
4798,21,0
6809,39,12
6009,23,24
7276,42,0
5196,39,0
6485,47,0
6284,43,0
7295,55,0
5003,26,26
5078,27,0
7382,25,32
6553,27,40
7678,61,24
7425,39,13
6608,39,40
5115,23,32
5810,49,3
6035,29,16
4702,19,2
6525,23,32
5787,19,0
6638,29,34
7151,33,32
6690,29,32
4695,23,0
5304,23,24
5053,23,16
5999,7,2
5762,52,0
5556,35,3
6870,35,25
6138,50,32
6807,33,24
6612,43,0
7231,43,7
6124,25,32
7566,49,32
5131,46,0
6725,8,30
5087,25,16
7157,63,3
7248,29,32
4940,26,26
6161,33,16
7132,41,24
5593,49,3
5958,47,0
7276,60,3
7384,52,0
7172,23,32
6026,52,0
5801,35,6
5866,35,6
6217,23,32
6261,35,7
5638,23,16
6827,39,0
6321,55,3
6326,47,0
7502,41,32
5588,23,24
7283,25,32
4750,21,0
5863,41,40
7623,44,24
5937,63,0
5791,29,26
6019,33,24
7124,43,40
6105,47,0
5336,42,0
7676,33,32
5626,19,0
7737,41,24
5494,56,24
5479,38,16
5800,43,0
6702,25,32
6154,29,18
6986,39,33
4922,19,0
6803,39,12
5332,23,32
5776,41,32
6555,52,0
6468,54,32
5540,37,0
4897,32,0
7645,49,16
7214,41,32
5403,37,0
4826,25,16
6550,35,17
6726,55,12
5887,23,8
6794,25,32
6920,27,40
7597,41,33
6621,41,16
7371,42,0
5357,29,34
4671,7,2
6173,19,0
6888,55,0
6005,41,3
6992,39,12
6767,56,3
7293,57,40
5367,23,32
4993,25,32
6383,35,3
4823,27,0
6049,29,32
7587,41,25
6269,47,0
5867,31,0
7465,53,16
6525,29,34
5880,31,0
5466,23,32
5247,19,0
7518,39,33
6882,41,16
5807,63,0
5685,7,2
7359,29,26
7223,41,25
7428,29,32
6195,29,24
6953,39,12
6082,23,32
6614,46,3
6126,56,24
6931,29,32
5229,39,0
5440,43,0
5404,23,0
5696,35,17
5790,19,0
6934,43,0
6666,29,34
5866,31,0
7109,61,32
4998,29,0
7229,48,40
5295,25,32
5968,27,0
6719,33,16
5856,29,32
5198,23,8
5654,37,0
5447,29,18
6674,25,32
7699,39,13
6801,43,7
5019,23,0
6105,29,34
7288,41,32
6564,53,3
7375,29,32
5285,23,32
5351,31,0
6811,29,32
6009,35,6
6982,41,16
6513,29,34
5856,34,2
4942,37,0
7192,47,40
6502,33,16
5124,29,26
5418,27,0
6337,39,0
4912,23,32
7428,59,32
6625,8,30
7155,39,25
4761,31,3
5122,37,0
5489,31,3
5824,53,3
5718,39,0
6103,63,0
5960,31,6
7525,55,13
7647,41,24
5941,35,7
6863,29,34
7168,39,17
7134,55,3
5952,55,0
6004,52,0
5180,27,0
5882,35,25
5623,25,24
6983,33,32
4809,17,0
5358,41,3
5943,29,26
5156,26,34
7275,29,32
7379,43,0
5388,27,0
6955,54,32
7649,41,32
5164,7,0
5739,19,0
7729,39,13
4737,28,0
6125,29,16
5218,23,24
5927,44,16
6019,49,0
7435,41,17
6905,63,3
7752,33,32
6075,7,2
4993,26,26
6859,35,33
6783,8,30
6426,29,26
6327,55,0
5247,47,24
5616,53,16
5083,39,0
6565,34,2
4864,19,0
4968,37,0
6771,29,24
7151,35,17
5838,35,6
6413,29,32
6022,23,32
6509,34,2
5689,23,32
7091,43,7
6122,25,32
6482,59,7
5769,33,32
4833,27,0
6225,29,32
6069,59,32
5128,25,0
4985,23,32
5962,47,0
6831,65,24
5613,53,3
7008,55,12
6585,41,24
6766,44,24
6515,42,3
6565,26,24
6772,47,0
4838,31,3
5229,43,3
4954,23,16
5338,25,24
7127,41,25
5751,26,34
5982,26,24
6300,41,25
6097,25,32
6800,43,7
5964,39,0
6144,35,7
6473,53,32
6508,29,24
5175,34,0
5893,39,0
6480,41,16
6579,61,0
6033,29,34
6119,52,0
6111,29,24
6197,46,3
4982,19,0
6721,39,12
5654,39,0
5066,27,16
6017,23,24
5867,31,6
6053,43,0
6474,56,3
5851,23,16
6982,29,32
6139,35,7
6148,27,0
6428,63,0
7170,63,3
4982,23,24
5935,35,0
5875,31,6
4868,23,32
5825,52,0
7256,41,32
5433,23,0
6851,26,24
6562,55,0
6647,47,0
6612,47,32
4778,19,0
6569,61,3
5249,43,0
5627,42,0
5710,23,0
5793,35,0
6014,27,0
7762,26,24
5928,29,32
4991,23,0
5225,31,0
6129,35,0
7530,26,24
6031,35,3
5618,29,32
6747,61,32
7397,39,25
7412,27,40
6707,47,24
5249,37,0
5474,55,32
7063,61,3
5917,25,16
6507,35,3
6031,49,3
5343,27,0
5910,29,32
5657,31,0
6697,29,32
6751,39,12
6408,29,26
5168,39,0
6918,42,40
4721,27,0
5342,11,0
7225,23,24
6925,29,24
4819,31,0
5119,39,0
6402,33,32
6006,26,34
6578,45,40
5325,25,24
6958,26,24
5962,27,0
5421,26,18
6622,53,3
5579,59,32
6737,39,12
5815,35,6
7288,52,0
6067,29,24
6979,26,24
6828,41,17
6298,55,3
5962,37,0
6754,63,0
7663,41,32
7046,52,0
5338,7,0
5211,12,10
6399,29,32
7676,29,32
7368,29,32
5799,35,6
5267,47,0
6578,49,32
5279,19,0
5635,7,0
5198,23,32
5319,19,2
6995,33,32
7182,25,24
7620,26,24
6167,23,32
5912,43,3
5847,22,0
6430,35,7
7246,41,33
5985,49,32
7275,29,32
7050,26,26
6092,33,16
6530,49,3
6233,39,33
7301,41,17
7265,25,24
5505,39,0
7392,58,16
5198,29,34
7515,35,33
7563,41,16
6810,29,26
6569,23,24
5798,39,0
5001,43,3
4808,29,18
6824,39,12
7044,8,24
5979,41,17
7106,41,25
5298,31,0
7132,52,0
5267,21,0
6755,29,24
6380,55,0
7476,29,34
7064,26,24
5566,47,24
5237,37,0
7170,49,3
6573,47,32
4939,23,24
5684,29,32
5799,19,0
6128,26,34
6175,44,24
6060,35,33
5170,21,0
5306,29,16
5820,37,0
4744,7,2
6201,26,18
5157,37,0
4789,31,3
5746,26,18
5389,22,2
5668,40,0
5595,37,0
7557,41,33
6805,39,12
6045,27,0
6325,33,32
6327,63,0
4683,31,0
7204,29,34
7031,33,32
6199,41,33
5568,23,32
5968,56,3
6136,23,0
5058,31,0
4781,29,18
5962,29,32
7429,61,32
6415,35,7
6171,22,0
7646,27,40
6675,61,3
5392,25,16
5910,31,0
6412,41,33
5791,19,0
5182,37,0
7529,63,16
5684,29,32
6141,26,18
7053,33,32
6361,35,0
6665,49,3
6160,19,0
6332,41,25
5828,35,6
7047,52,0
6536,53,3
4693,19,0
6617,26,24
6138,25,24
6871,55,12
5292,43,0
5200,37,0
6045,29,32
4899,15,0
6004,35,6
6119,53,3
6877,55,12
6214,43,0
5650,31,0
5431,44,24
6830,25,32
6237,29,32
6486,47,0
4666,37,0
6294,33,32
6126,35,33
5626,35,3
6228,49,3
6988,29,32
6404,29,32
4747,27,0
7189,59,32
6309,41,32
4714,22,0
5571,31,3
4919,12,8
6241,39,0
7154,39,13
7083,39,13
7692,39,13
6211,7,0
6658,52,0
6115,39,40
6421,44,16
6344,49,3
5000,25,32
5933,39,17
7222,23,32
6317,43,7
5292,39,0
5778,19,0
