15552,110,154
12066,67,128
11296,87,56
14136,69,68
10235,67,81
13674,41,141
11116,82,0
11208,97,81
12070,31,132
10245,67,40
11824,48,144
11333,87,72
10369,79,0
14066,45,54
12718,33,126
10574,31,96
12083,57,122
10837,69,116
12242,43,96
11168,87,88
14264,45,99
14220,7,0
10792,29,138
12025,69,131
10658,83,40
9459,37,97
9975,57,113
9868,25,96
9436,33,128
11633,25,126
11829,52,99
13763,81,125
14753,7,0
13568,52,141
9806,37,145
13313,69,146
13822,45,102
12895,43,99
13997,69,120
9644,67,40
12171,48,108
12226,53,140
12763,60,146
13056,65,98
9838,45,106
13089,67,74
12402,29,96
12436,69,98
13851,78,140
14148,58,96
9946,82,0
12772,45,96
12902,65,140
11211,45,122
11791,87,90
14256,52,99
11627,87,56
9695,33,145
12887,51,146
13320,65,140
9882,49,128
11711,29,96
14857,7,1
11555,67,128
11550,33,126
14427,52,132
14025,67,120
12895,84,98
14853,26,24
9871,85,48
12025,97,106
12763,78,74
11926,109,48
13561,52,99
12165,29,126
13685,58,132
13441,78,68
11902,58,96
11613,79,48
11514,59,120
15327,84,138
13951,101,141
11610,97,90
11098,49,128
9852,89,3
13017,89,90
9960,74,48
9956,79,48
13097,51,98
13044,25,141
12402,39,99
11599,49,122
12184,69,109
14684,67,140
14144,43,126
10795,45,122
11781,53,146
11653,58,96
11866,81,88
11178,49,106
10327,47,138
11443,53,120
15027,7,0
11455,103,0
13139,81,148
10380,89,64
11998,87,106
11318,67,72
12028,57,140
12368,53,140
10535,69,32
9823,47,122
11587,69,68
11173,37,128
9870,43,145
14950,60,146
11433,25,102
11208,85,48
12742,69,146
12543,69,148
13791,69,140
10938,57,138
13912,84,146
13157,89,106
11199,39,96
12962,45,99
10161,57,122
13154,52,132
12399,47,145
10517,43,138
12187,42,104
12524,81,125
13690,34,126
11123,43,96
9403,37,122
9695,83,40
12223,43,96
9339,33,106
11716,43,96
10041,57,122
13126,33,126
12617,51,140
11252,31,126
12576,33,102
11794,29,102
12520,58,141
12003,97,64
12668,25,126
11494,48,108
10325,31,96
11721,81,77
14563,69,146
12614,107,0
10253,25,96
10957,25,102
11257,97,64
12924,107,0
12663,78,74
11059,43,96
13232,29,132
10763,99,48
12366,45,96
14075,41,60
12300,58,96
13238,67,128
11612,67,122
12293,58,96
10853,49,128
12562,67,145
12672,87,145
13359,69,131
13572,51,146
10749,93,48
11964,97,40
11158,33,141
14690,84,68
12770,53,98
9953,33,106
13832,33,102
13511,60,146
14736,7,0
12760,65,140
9618,29,145
10454,45,122
11990,73,88
12436,79,0
13987,78,74
11353,73,80
10563,37,128
11311,91,40
11617,39,96
13474,84,98
12918,58,141
12154,60,140
12099,101,77
10901,39,96
14134,84,98
13449,52,126
12039,69,84
13470,33,141
13140,33,96
13402,41,126
10358,37,128
10304,87,0
13959,71,74
14879,58,126
10326,83,64
9445,69,48
9842,43,145
10753,67,0
9856,37,106
10010,43,106
12524,60,98
13197,25,96
11961,69,77
14295,57,140
10115,47,122
14019,45,141
10854,37,145
12176,34,132
11224,43,102
9483,34,146
11492,75,40
12551,89,74
10100,57,128
14755,78,140
12411,43,96
10644,81,80
10668,33,102
10432,83,64
12156,57,146
9703,95,2
11507,25,126
13302,51,140
11225,101,56
11393,87,0
14097,97,145
11694,43,99
9546,29,138
10994,31,99
14813,7,0
10148,37,122
11150,39,96
10727,97,64
10450,67,40
13808,59,140
10856,48,108
12560,59,98
9399,29,145
11217,81,77
12008,27,141
11532,27,141
10415,47,128
13180,25,126
13241,60,140
12490,97,113
12009,89,3
14544,7,1
9961,29,113
14223,26,27
10680,87,74
11781,66,56
11856,81,80
13820,86,120
14247,69,140
13640,45,96
11654,48,147
13293,45,126
10328,27,96
12791,84,68
10739,89,64
15477,7,0
13096,81,131
13665,41,96
9904,49,128
12284,29,141
12837,33,141
14927,52,141
12031,97,97
14233,55,146
12420,105,64
14224,78,146
15002,7,0
15019,55,146
12244,69,68
11633,73,80
13850,67,74
10755,45,145
11766,57,113
13639,45,141
11691,69,98
12496,53,146
11362,69,74
13846,59,120
13184,41,102
10234,49,128
11058,53,120
11980,29,126
10440,103,0
12260,97,80
12473,69,141
11893,42,104
11888,52,96
12243,67,106
10394,57,106
14585,71,120
9964,71,48
12694,71,120
11670,47,145
13393,34,102
14349,81,148
10580,81,72
14579,41,102
