15400,132,132
13246,107,0
12688,69,131
13647,113,90
14064,113,106
14277,113,106
15289,12,9
13621,127,0
11472,57,128
11064,47,122
14012,89,128
13800,127,0
13638,89,128
12838,97,122
14467,113,97
9285,37,128
13550,97,128
13333,129,64
14648,107,0
14327,101,109
12665,69,131
11223,69,131
13863,69,100
11098,49,128
12897,97,128
15219,101,116
14453,12,8
10433,33,128
12028,69,131
10361,57,128
9983,47,128
14736,89,97
12934,98,2
14621,11,0
10512,43,128
14986,119,2
13509,101,131
14376,7,0
11603,81,88
15115,7,0
12692,81,131
14654,103,0
12543,127,0
13704,127,0
13370,123,2
15021,89,106
12708,87,128
14505,103,0
10027,31,128
13334,127,0
13855,107,0
13860,113,90
13274,69,125
9904,49,128
14520,7,0
9397,29,128
15134,107,0
15276,123,2
13862,113,122
9802,47,128
11853,47,128
14129,89,74
13934,103,0
10830,49,128
13386,127,0
14820,113,106
13261,67,128
13896,119,2
12498,97,128
10415,47,128
12175,57,128
14606,89,90
12414,97,0
12527,97,128
13434,115,3
12615,81,131
14598,113,81
13208,111,3
10677,47,128
14946,113,113
14548,111,3
14654,69,125
12478,87,128
13197,87,128
11791,87,90
15290,111,3
10469,49,128
13922,12,10
9780,47,128
12898,97,128
9327,43,128
12723,67,128
13145,123,2
13356,92,3
12908,89,3
15090,111,3
11671,67,128
14666,115,3
12634,92,3
13747,89,122
14405,101,131
10515,57,128
13414,98,2
14381,105,64
12500,87,128
10122,57,128
11303,81,77
11173,37,128
13835,89,128
12520,97,128
12816,33,96
12050,69,131
14449,12,8
9489,37,128
13831,81,131
15148,81,131
14115,127,0
9787,29,128
14665,81,109
10094,43,128
14455,7,0
10490,43,128
14035,89,128
12848,98,2
10455,33,128
14422,101,116
10912,103,0
14997,113,90
14292,7,0
10319,45,128
14545,113,128
12761,87,128
14758,113,128
13388,111,3
13460,115,3
9459,33,128
14352,11,0
14044,101,100
10876,45,128
10680,87,74
11876,47,128
10342,45,128
10005,31,128
9436,33,128
10212,45,128
11864,81,131
12505,97,128
13661,89,128
9898,47,128
14509,119,2
12125,87,128
13532,101,131
14059,7,0
14245,101,125
9605,37,128
14177,12,10
14857,7,1
14206,89,81
13924,107,0
10005,47,128
14180,12,10
10358,37,128
10347,29,128
10874,57,128
11887,81,131
14189,119,2
13219,87,128
13945,113,128
13812,89,128
14622,97,128
13401,107,0
13928,123,2
12738,97,0
10256,49,128
15332,113,128
15228,113,122
10234,45,128
14666,129,64
13336,69,131
10100,57,128
9263,37,128
11151,37,128
11658,49,128
11246,69,131
14746,69,131
9934,29,128
10174,47,128
14686,7,0
14141,97,106
13847,87,128
14338,69,116
10447,49,128
11494,57,128
14074,123,2
13914,101,93
9871,47,128
10130,45,128
9921,47,128
14455,12,8
14382,101,131
13716,95,2
14492,12,10
10493,57,128
10234,49,128
9467,37,128
12786,87,0
14337,113,90
13319,103,0
14645,97,128
14334,101,131
15124,101,109
14696,113,122
15027,7,0
12147,87,128
11145,47,128
12025,69,131
14173,12,10
10520,45,128
14781,113,128
14632,7,0
10896,57,128
14519,11,0
14159,113,113
11555,67,128
12686,87,128
14574,7,0
13990,113,97
10699,47,128
12704,67,128
15085,127,0
12669,81,131
13763,81,125
10854,45,128
11693,67,128
9819,33,128
15185,7,0
14458,12,8
13854,81,131
14350,89,3
9627,37,128
12793,127,0
9396,29,128
14483,127,0
15243,115,3
13503,89,122
9992,37,128
10336,37,128
14614,119,2
13847,81,84
14669,95,2
15170,81,131
14817,7,0
14179,12,10
13535,95,2
14100,129,64
13457,123,2
9882,49,128
9868,37,128
14854,101,100
14241,81,93
10106,43,128
13922,12,10
12044,67,128
13536,113,113
13870,87,128
14230,101,77
10014,37,128
13396,119,2
14041,7,0
9373,29,128
14370,81,100
13119,81,131
12497,98,2
14484,117,67
12783,87,128
9457,31,128
14746,101,125
15265,12,9
15193,119,2
12152,57,128
13248,113,81
15367,111,3
13238,67,128
12066,67,128
15127,113,97
12592,81,131
10209,37,128
12745,67,128
15355,113,128
14747,123,2
12044,97,88
13565,89,128
14849,11,0
11610,97,90
13359,69,131
9765,29,128
10152,45,128
9349,43,128
11917,67,97
14802,7,0
10437,47,128
13912,97,67
14308,101,84
13922,113,128
13777,113,97
9375,29,128
14055,115,3
10563,37,128
13591,43,99
14724,69,131
10853,49,128
15233,12,9
14679,11,0
10541,37,128
15116,115,3
14456,12,8
15086,81,125
11533,67,128
9956,29,128
13426,89,113
15118,89,113
9849,47,128
13329,89,106
11680,49,128
13772,81,77
12876,97,128
15365,7,0
10369,29,128
13096,81,131
14483,113,122
9890,37,128
12919,97,128
13573,97,128
14175,12,10
14560,97,122
11120,49,128
14053,7,0
9841,33,128
14808,101,131
10072,43,128
14448,12,10
14628,7,0
14520,113,74
9905,107,0
14236,97,113
14762,81,116
14450,12,10
11270,45,128
9435,31,128
13837,123,2
13218,111,3
14236,69,109
14568,113,128
13197,115,3
10196,47,128
14932,7,0
11123,47,128
12048,69,131
14310,101,125
13967,127,0
12682,67,128
10383,57,128
14724,101,93
10128,43,128
13588,89,128
14831,101,131
14311,101,131
14372,113,113
15265,12,9
14475,107,0
10542,45,128
11292,45,128
