label, LUT ratio, FF ratio, BRAM ratio, DSP ratio, path delay, Rent, average fanout, total instances
Success, 0.9499936860714737, 0.5926136363636364, 0.6515151515151515, 0.0, 0.10779999999999999, 0.55, 2.88, 18847
Success, 0.6316454097739613, 0.45839646464646466, 0.3484848484848485, 0.5454545454545454, 0.10779999999999999, 0.35, 2.57, 12809
Success, 0.757040030306857, 0.522790404040404, 0.4393939393939394, 0.45454545454545453, 0.10779999999999999, 0.41, 2.67, 15068
Success, 0.7752241444626847, 0.48869949494949494, 0.5303030303030303, 0.06818181818181818, 0.10779999999999999, 0.5, 2.92, 15309
Implementation failed, 0.986109357242076, 0.6607323232323232, 0.7121212121212122, 0.2727272727272727, 0.10779999999999999, 0.49, 2.57, 20108
Success, 0.7233236519762596, 0.5154671717171717, 0.3484848484848485, 0.4090909090909091, 0.10779999999999999, 0.47, 2.65, 14800
Success, 0.7822957444121732, 0.4698232323232323, 0.4696969696969697, 0.0, 0.10779999999999999, 0.6, 2.96, 15530
Success, 0.7819169087005935, 0.5734848484848485, 0.5909090909090909, 0.4318181818181818, 0.10779999999999999, 0.37, 2.62, 16385
Success, 0.6968051521656775, 0.4912878787878788, 0.3787878787878788, 0.4090909090909091, 0.10779999999999999, 0.4, 2.61, 13985
Success, 0.7326682661952266, 0.4908459595959596, 0.5909090909090909, 0.0, 0.10779999999999999, 0.59, 2.88, 15651
Success, 0.8297764869301679, 0.5851010101010101, 0.6212121212121212, 0.4318181818181818, 0.10779999999999999, 0.48, 2.66, 17048
Success, 0.7122111377699204, 0.4356691919191919, 0.4090909090909091, 0.0, 0.10779999999999999, 0.53, 2.94, 13939
Implementation failed, 0.689986109357242, 0.301010101010101, 0.16666666666666666, 0.0, 0.10779999999999999, 0.36, 4.07, 9062
Success, 0.8637454224018184, 0.521969696969697, 0.7424242424242424, 0.06818181818181818, 0.10779999999999999, 0.53, 2.82, 16709
Implementation failed, 0.9676726859451951, 0.5392676767676767, 0.9242424242424242, 0.0, 0.10779999999999999, 0.33, 2.54, 18210
Implementation failed, 0.6576587953024372, 0.1505050505050505, 0.10606060606060606, 0.0, 0.10779999999999999, 0.32, 8.3, 4511
Success, 0.7730774087637328, 0.4551767676767677, 0.7121212121212122, 0.0, 0.10779999999999999, 0.54, 2.78, 14853
Success, 0.809824472786968, 0.5268308080808081, 0.5303030303030303, 0.0, 0.10779999999999999, 0.54, 3.02, 16634
Success, 0.8405101654249274, 0.5671085858585858, 0.4393939393939394, 0.5454545454545454, 0.10779999999999999, 0.32, 2.77, 16653
Success, 0.702108852127794, 0.48251262626262625, 0.4393939393939394, 0.3181818181818182, 0.10779999999999999, 0.45, 2.83, 13958
Success, 0.8658921581007702, 0.49217171717171715, 0.7878787878787878, 0.0, 0.10779999999999999, 0.56, 2.72, 16086
Success, 0.7860841015279707, 0.5548611111111111, 0.696969696969697, 0.4090909090909091, 0.10779999999999999, 0.41, 2.6, 16745
Success, 0.7828008586942796, 0.518560606060606, 0.6515151515151515, 0.8181818181818182, 0.10779999999999999, 0.3, 2.74, 14382
Success, 0.9367344361661826, 0.6216540404040404, 0.4393939393939394, 0.5454545454545454, 0.10779999999999999, 0.34, 2.73, 18400
Success, 0.7982068442985225, 0.5501893939393939, 0.3939393939393939, 0.3181818181818182, 0.10779999999999999, 0.38, 2.91, 16099
Success, 0.6244475312539463, 0.4465277777777778, 0.4393939393939394, 0.3181818181818182, 0.10779999999999999, 0.37, 2.76, 12737
Success, 0.8681651723702488, 0.5859217171717171, 0.6212121212121212, 0.6818181818181818, 0.10779999999999999, 0.34, 2.78, 16551
Implementation failed, 0.9940649071852506, 0.5701388888888889, 0.7121212121212122, 0.0, 0.10779999999999999, 0.53, 2.87, 19113
Implementation failed, 0.9977269857305215, 0.579229797979798, 0.7878787878787878, 0.0, 0.10779999999999999, 0.67, 2.86, 18822
Success, 0.6715494380603612, 0.47878787878787876, 0.3787878787878788, 0.045454545454545456, 0.10779999999999999, 0.51, 2.96, 14433
Success, 0.7704255587826746, 0.49375, 0.8333333333333334, 0.0, 0.10779999999999999, 0.6, 2.8, 16109
Success, 0.8680388937997222, 0.607449494949495, 0.4393939393939394, 0.5909090909090909, 0.10779999999999999, 0.37, 2.71, 17580
Timing violation, 0.869301679504988, 0.4534722222222222, 0.5909090909090909, 0.2727272727272727, 0.10779999999999999, 0.25, 2.62, 14623
Success, 0.7426442732668266, 0.47190656565656564, 0.6363636363636364, 0.0, 0.10779999999999999, 0.59, 2.69, 14509
Success, 0.7868417729511302, 0.530239898989899, 0.4393939393939394, 0.4090909090909091, 0.10779999999999999, 0.5, 2.69, 15492
Success, 0.7303952519257482, 0.4759469696969697, 0.5151515151515151, 0.045454545454545456, 0.10779999999999999, 0.54, 2.94, 14575
Implementation failed, 0.993054678621038, 0.6306818181818182, 0.6212121212121212, 0.8181818181818182, 0.10779999999999999, 0.32, 2.85, 18315
Success, 0.7682788230837226, 0.5414141414141415, 0.803030303030303, 0.06818181818181818, 0.10779999999999999, 0.53, 2.87, 16201
