label, LUT ratio, FF ratio, BRAM ratio, DSP ratio, path delay, Rent, average fanout, total instances
Success, 0.7205596188686841, 0.4661992149495085, 0.5576923076923077, 0.6515151515151515, 0.10779999999999999, 0.36, 2.46, 50404
Success, 0.7713547607864188, 0.4271312107894119, 0.7115384615384616, 0.48484848484848486, 0.10779999999999999, 0.23, 2.43, 51854
Success, 0.6472857813862981, 0.42364209749387727, 0.1423076923076923, 0.9128787878787878, 0.10779999999999999, 0.12, 2.38, 44434
Success, 0.6217540092598806, 0.4039655114570403, 0.2653846153846154, 0.6060606060606061, 0.10779999999999999, 0.24, 2.41, 43886
Timing violation, 0.8579816144400456, 0.26985271915992887, 0.11923076923076924, 0.17045454545454544, 0.10779999999999999, 0.54, 4.76, 31777
Success, 0.7227068375494867, 0.4350320394538196, 0.8038461538461539, 0.4128787878787879, 0.10779999999999999, 0.52, 2.43, 52207
Success, 0.6256458431188351, 0.4580635421209783, 0.4346153846153846, 0.9242424242424242, 0.10779999999999999, 0.02, 2.04, 49650
Success, 0.6687915184862109, 0.42689636662528935, 0.3730769230769231, 0.9128787878787878, 0.10779999999999999, 0.32, 2.26, 45824
Success, 0.6324901026638932, 0.345120273761197, 0.7115384615384616, 0.3939393939393939, 0.10779999999999999, 0.16, 2.42, 41495
Success, 0.6396363148359391, 0.4233904787466031, 0.31153846153846154, 0.6515151515151515, 0.10779999999999999, 0.29, 2.4, 45617
Success, 0.6530899818828424, 0.3996879927533801, 0.823076923076923, 0.007575757575757576, 0.10779999999999999, 0.55, 2.7, 47415
Timing violation, 0.986747634704422, 0.2592679571912638, 0.11153846153846154, 0.14772727272727273, 0.10779999999999999, 0.2, 5.19, 31446
Success, 0.7056632892706166, 0.4561680142248465, 0.5576923076923077, 0.6060606060606061, 0.10779999999999999, 0.33, 2.46, 49100
Success, 0.6787559551768101, 0.40542490019123023, 0.8038461538461539, 0.32196969696969696, 0.10779999999999999, 0.46, 2.43, 49696
Success, 0.6517479702073408, 0.42186399167980676, 0.2653846153846154, 0.9242424242424242, 0.10779999999999999, 0.23, 2.26, 43795
Success, 0.7460242904113266, 0.37877008756332403, 0.16538461538461538, 0.821969696969697, 0.10779999999999999, 0.32, 2.66, 42363
Success, 0.8244648728443937, 0.21325527560640117, 0.026923076923076925, 0.0, 0.10779999999999999, 0.28, 3.95, 28709
Implementation failed, 0.8433536871770785, 0.5020968228939511, 0.8038461538461539, 0.7272727272727273, 0.10779999999999999, 0.44, 2.38, 58778
Success, 0.9994631953297993, 0.3151105445029691, 0.026923076923076925, 0.0, 0.10779999999999999, 0.42, 3.98, 38882
Success, 0.8361403744212574, 0.33837689133425036, 0.026923076923076925, 0.0, 0.10779999999999999, 0.41, 3.56, 40228
Success, 0.6295712272696773, 0.4048881135303788, 0.2653846153846154, 0.8787878787878788, 0.10779999999999999, 0.25, 2.26, 42226
