label, LUT ratio, FF ratio, BRAM ratio, DSP ratio, path delay, Rent, average fanout, total instances
Implementation failed, 0.9708222811671088, 0.5449602122015915, 0.8846153846153846, 0.022727272727272728, 0.077, 0.62, 2.69, 35732
Success, 0.8935013262599469, 0.4997015915119363, 0.25384615384615383, 0.7272727272727273, 0.077, 0.47, 2.29, 31876
Success, 0.7584880636604775, 0.4520888594164456, 0.2230769230769231, 0.8257575757575758, 0.077, 0.38, 2.47, 24884
Success, 0.7572281167108753, 0.449237400530504, 0.4076923076923077, 0.7878787878787878, 0.077, 0.36, 2.14, 27784
Implementation failed, 0.9127984084880637, 0.5161803713527852, 0.7538461538461538, 0.015151515151515152, 0.077, 0.55, 2.73, 33181
Success, 0.970026525198939, 0.5628647214854111, 0.6230769230769231, 0.8484848484848485, 0.077, 0.35, 2.41, 32215
Implementation failed, 0.9259946949602123, 0.49244031830238727, 0.5153846153846153, 0.8257575757575758, 0.077, 0.4, 2.48, 29139
Success, 0.8118037135278514, 0.520026525198939, 0.7461538461538462, 0.4621212121212121, 0.077, 0.41, 2.35, 30961
Success, 0.9493368700265252, 0.5415119363395225, 0.4461538461538462, 0.6363636363636364, 0.077, 0.47, 2.36, 34721
Success, 0.7851458885941645, 0.4238395225464191, 0.26153846153846155, 0.6818181818181818, 0.077, 0.39, 2.24, 27289
Success, 0.7703580901856764, 0.33836206896551724, 0.9769230769230769, 0.0, 0.077, 0.57, 2.63, 24756
Success, 0.8887267904509284, 0.4768899204244032, 0.3153846153846154, 0.7272727272727273, 0.077, 0.46, 2.25, 31123
Success, 0.771684350132626, 0.4251657824933687, 0.25384615384615383, 0.75, 0.077, 0.41, 2.18, 26919
Success, 0.8510610079575597, 0.45411140583554377, 0.4, 0.7272727272727273, 0.077, 0.49, 2.3, 29532
Success, 0.7751989389920424, 0.4647214854111406, 0.7461538461538462, 0.45454545454545453, 0.077, 0.46, 2.41, 28438
Success, 0.8850132625994694, 0.47115384615384615, 0.5153846153846153, 0.7272727272727273, 0.077, 0.33, 2.56, 28057
Success, 0.8589522546419098, 0.45898541114058355, 0.3153846153846154, 0.6818181818181818, 0.077, 0.44, 2.27, 29777
Success, 0.6708885941644562, 0.2726790450928382, 0.823076923076923, 0.0, 0.077, 0.66, 2.55, 20481
Success, 0.7946949602122015, 0.43826259946949603, 0.33076923076923076, 0.75, 0.077, 0.43, 2.21, 28101
Success, 0.7405835543766578, 0.45039787798408487, 0.2230769230769231, 0.9166666666666666, 0.077, 0.3, 2.42, 24665
Success, 0.7010610079575597, 0.4282824933687003, 0.2230769230769231, 0.9166666666666666, 0.077, 0.34, 2.33, 22650
Success, 0.9358753315649867, 0.5229442970822281, 0.4461538461538462, 0.7272727272727273, 0.077, 0.52, 2.38, 33774
Success, 0.6964190981432361, 0.4130968169761273, 0.3153846153846154, 0.18181818181818182, 0.077, 0.45, 2.85, 25587
Success, 0.6063660477453581, 0.3742705570291777, 0.2230769230769231, 0.6060606060606061, 0.077, 0.27, 2.55, 20329
Success, 0.6683023872679045, 0.3999336870026525, 0.3153846153846154, 0.13636363636363635, 0.077, 0.4, 2.88, 24883
Success, 0.7653846153846153, 0.42609416445623344, 0.9153846153846154, 0.015151515151515152, 0.077, 0.58, 2.62, 27128
Success, 0.8325596816976127, 0.44333554376657824, 0.5153846153846153, 0.8257575757575758, 0.077, 0.44, 2.35, 25701
Success, 0.9824270557029178, 0.5288461538461539, 0.6692307692307692, 0.9166666666666666, 0.077, 0.4, 2.46, 31342
Success, 0.7086206896551724, 0.38789787798408487, 0.2076923076923077, 0.6818181818181818, 0.077, 0.36, 2.17, 24930
Success, 0.871551724137931, 0.5031498673740054, 0.3923076923076923, 0.6363636363636364, 0.077, 0.45, 2.31, 31341
Success, 0.8718832891246684, 0.44157824933687, 0.8692307692307693, 0.42424242424242425, 0.077, 0.48, 2.44, 28293
Success, 0.6471485411140584, 0.3840848806366048, 0.2230769230769231, 0.7272727272727273, 0.077, 0.35, 2.51, 20957
Success, 0.7611405835543766, 0.36210212201591513, 0.6692307692307692, 0.4090909090909091, 0.077, 0.47, 2.5, 23101
Success, 0.7157824933687003, 0.43567639257294427, 0.33076923076923076, 0.8257575757575758, 0.077, 0.39, 2.38, 23563
Success, 0.720026525198939, 0.4246352785145889, 0.3923076923076923, 0.6363636363636364, 0.077, 0.33, 2.17, 26162
Success, 0.7780503978779841, 0.38677055702917773, 0.823076923076923, 0.0, 0.077, 0.53, 2.62, 27320
Success, 0.7400530503978779, 0.43209549071618036, 0.43846153846153846, 0.6363636363636364, 0.077, 0.33, 2.16, 26818
Success, 0.9245358090185677, 0.5141246684350133, 0.6230769230769231, 0.8484848484848485, 0.077, 0.43, 2.45, 29795
Success, 0.7034482758620689, 0.4186339522546419, 0.2846153846153846, 0.8257575757575758, 0.077, 0.24, 2.49, 22851
Success, 0.99157824933687, 0.5784814323607427, 0.5461538461538461, 0.8636363636363636, 0.077, 0.47, 2.3, 36748
Success, 0.8786472148541115, 0.49045092838196286, 0.33076923076923076, 0.7272727272727273, 0.077, 0.47, 2.34, 31558
Success, 0.9090185676392573, 0.49439655172413793, 0.19230769230769232, 0.9090909090909091, 0.077, 0.4, 2.26, 31604
Success, 0.7671750663129974, 0.4587533156498674, 0.34615384615384615, 0.8257575757575758, 0.077, 0.33, 2.47, 25646
Success, 0.8954907161803713, 0.5302718832891247, 0.7461538461538462, 0.7272727272727273, 0.077, 0.43, 2.45, 31585
Success, 0.7360079575596817, 0.4355106100795756, 0.2846153846153846, 0.9166666666666666, 0.077, 0.27, 2.48, 23772
Success, 0.7590848806366047, 0.4635278514588859, 0.36153846153846153, 0.8787878787878788, 0.077, 0.29, 2.42, 25403
Success, 0.90815649867374, 0.5524867374005306, 0.5, 0.7878787878787878, 0.077, 0.45, 2.26, 34039
Success, 0.7595490716180371, 0.4361405835543767, 0.36153846153846153, 0.8257575757575758, 0.077, 0.3, 2.32, 24427
Success, 0.7680371352785146, 0.41150530503978777, 0.19230769230769232, 0.6818181818181818, 0.077, 0.39, 2.21, 26732
Implementation failed, 0.9837533156498673, 0.5526193633952254, 0.7769230769230769, 0.75, 0.077, 0.47, 2.51, 32290
Implementation failed, 0.9437002652519894, 0.5230437665782494, 0.6692307692307692, 0.696969696969697, 0.077, 0.36, 2.52, 31291
Implementation failed, 0.9348143236074271, 0.540948275862069, 0.5307692307692308, 0.9924242424242424, 0.077, 0.39, 2.35, 30735
Success, 0.705106100795756, 0.42393899204244034, 0.36153846153846153, 0.8257575757575758, 0.077, 0.45, 2.46, 23411
Success, 0.7858090185676393, 0.49724801061007956, 0.23846153846153847, 0.8787878787878788, 0.077, 0.45, 2.42, 27204
Success, 0.7627984084880637, 0.4519562334217507, 0.36153846153846153, 0.9166666666666666, 0.077, 0.23, 2.49, 24986
Success, 0.7821618037135278, 0.42271220159151196, 0.43846153846153846, 0.8257575757575758, 0.077, 0.32, 2.42, 24352
Success, 0.7412466843501326, 0.4393567639257294, 0.2230769230769231, 0.9696969696969697, 0.077, 0.29, 2.34, 24017
Success, 0.6355437665782493, 0.3437997347480106, 0.3153846153846154, 0.09090909090909091, 0.077, 0.45, 3.06, 21520
Success, 0.8574933687002653, 0.5223474801061008, 0.3769230769230769, 0.8787878787878788, 0.077, 0.42, 2.41, 29528
Implementation failed, 0.9608090185676392, 0.5828580901856764, 0.6230769230769231, 0.5757575757575758, 0.077, 0.46, 2.49, 34381
Success, 0.6162466843501326, 0.36458885941644564, 0.33076923076923076, 0.7272727272727273, 0.077, 0.24, 2.44, 20081
Success, 0.7202254641909814, 0.44761273209549074, 0.34615384615384615, 0.696969696969697, 0.077, 0.38, 2.5, 25003
Success, 0.6403846153846153, 0.30623342175066315, 0.6076923076923076, 0.2727272727272727, 0.077, 0.47, 2.73, 19343
