label, LUT ratio, FF ratio, BRAM ratio, DSP ratio, path delay, Rent, average fanout, total instances
Success, 0.7780007645259939, 0.43132008154943935, 0.95, 0.5097402597402597, 0.077, 0.39, 2.44, 57045
Success, 0.6400993883792049, 0.33599324668705405, 0.5136363636363637, 0.9545454545454546, 0.077, 0.21, 1.93, 46328
Success, 0.7882262996941896, 0.42201834862385323, 0.6045454545454545, 0.5974025974025974, 0.077, 0.28, 2.57, 52789
Success, 0.6527140672782875, 0.3551541794087666, 0.4409090909090909, 0.7824675324675324, 0.077, 0.4, 2.28, 43177
Success, 0.6549439347604485, 0.3291921508664628, 0.6227272727272727, 0.275974025974026, 0.077, 0.19, 2.66, 44694
Success, 0.6869266055045872, 0.27688583078491336, 0.19545454545454546, 0.7045454545454546, 0.077, 0.08, 2.66, 35067
Success, 0.8578937308868502, 0.24638442915392456, 0.11818181818181818, 0.06818181818181818, 0.077, 0.48, 5.35, 30717
Success, 0.620763251783894, 0.3591360856269113, 0.95, 0.22077922077922077, 0.077, 0.52, 2.51, 47963
Success, 0.8022426095820592, 0.2982288481141692, 0.1318181818181818, 0.8603896103896104, 0.077, 0.21, 2.69, 38486
Success, 0.6406090723751274, 0.3619393476044852, 0.4954545454545455, 0.7792207792207793, 0.077, 0.12, 2.02, 47713
Success, 0.6152204383282365, 0.3239519622833843, 0.5136363636363637, 0.7142857142857143, 0.077, 0.2, 1.97, 43487
Success, 0.8664627930682977, 0.31552624872579, 0.22272727272727272, 0.8603896103896104, 0.077, 0.21, 2.68, 42287
Success, 0.7140354230377166, 0.3552816004077472, 0.6227272727272727, 0.5876623376623377, 0.077, 0.29, 2.41, 46347
Success, 0.6846648827726809, 0.361190749235474, 0.55, 0.9285714285714286, 0.077, 0.33, 1.93, 48971
Success, 0.7097349643221202, 0.2848018603465851, 0.15, 0.7045454545454546, 0.077, 0.11, 2.68, 36472
Success, 0.6169087665647298, 0.2898190621814475, 0.8409090909090909, 0.2987012987012987, 0.077, 0.43, 2.5, 39900
Success, 0.6066195208970439, 0.3104771916411825, 0.4727272727272727, 0.9090909090909091, 0.077, 0.27, 1.85, 42537
Success, 0.6885830784913354, 0.3711932976554536, 0.4409090909090909, 0.8603896103896104, 0.077, 0.46, 2.18, 45004
Implementation failed, 0.8554090214067278, 0.19557530581039756, 0.05454545454545454, 0.032467532467532464, 0.077, 0.26, 9.55, 20356
Success, 0.9232288481141692, 0.3113372833843017, 0.031818181818181815, 0.0, 0.077, 0.4, 3.8, 41067
Success, 0.6555810397553516, 0.35783002038735984, 0.4863636363636364, 0.8766233766233766, 0.077, 0.24, 2.0, 47730
Success, 0.6404497961264016, 0.3639940112130479, 0.9409090909090909, 0.006493506493506494, 0.077, 0.61, 2.68, 48236
Success, 0.951803007135576, 0.27962538226299694, 0.031818181818181815, 0.0, 0.077, 0.36, 3.95, 39187
Success, 0.6499108053007135, 0.30553962793068296, 0.6227272727272727, 0.4318181818181818, 0.077, 0.29, 2.28, 41460
Success, 0.8014462283384302, 0.30283193170234457, 0.21363636363636362, 0.8603896103896104, 0.077, 0.19, 2.67, 39275
Success, 0.6174184505606524, 0.3578459480122324, 0.6590909090909091, 0.36363636363636365, 0.077, 0.41, 2.58, 43634
Success, 0.7049885321100917, 0.36928198267074414, 0.4590909090909091, 0.8311688311688312, 0.077, 0.33, 2.3, 44099
Success, 0.6287270642201835, 0.3168482415902141, 0.30454545454545456, 0.7824675324675324, 0.077, 0.28, 2.27, 38360
Implementation failed, 0.9705020387359837, 0.20720247196738023, 0.05454545454545454, 0.032467532467532464, 0.077, 0.41, 9.11, 22241
Success, 0.7263952599388379, 0.4133218654434251, 0.6590909090909091, 0.44155844155844154, 0.077, 0.48, 2.58, 51206
Success, 0.7044151376146789, 0.29450178389398574, 0.8409090909090909, 0.3116883116883117, 0.077, 0.35, 2.43, 43325
Success, 0.6465341488277269, 0.31761276758409784, 0.6136363636363636, 0.5584415584415584, 0.077, 0.29, 1.99, 44665
Success, 0.6104421508664628, 0.2948362640163099, 0.6227272727272727, 0.4318181818181818, 0.077, 0.19, 2.45, 39006
Success, 0.6399082568807339, 0.33951325178389397, 0.5136363636363637, 0.7987012987012987, 0.077, 0.24, 2.0, 45569
Success, 0.754045616717635, 0.37490443425076453, 0.5136363636363637, 0.7045454545454546, 0.077, 0.28, 2.28, 49178
Success, 0.6397808358817533, 0.336184378185525, 0.5136363636363637, 0.9545454545454546, 0.077, 0.26, 1.95, 46397
Success, 0.9052943425076453, 0.5053994648318043, 0.95, 0.7435064935064936, 0.077, 0.36, 2.21, 65169
Success, 0.8218017329255861, 0.44565494393476046, 0.6590909090909091, 0.8311688311688312, 0.077, 0.22, 2.37, 53711
Success, 0.7148636595310908, 0.3527013251783894, 0.8409090909090909, 0.37662337662337664, 0.077, 0.14, 2.44, 48342
Success, 0.6056320081549439, 0.21930746687054026, 0.4909090909090909, 0.9383116883116883, 0.077, 0.16, 3.17, 25839
Success, 0.6932020897043832, 0.33967252803261977, 0.8409090909090909, 0.39285714285714285, 0.077, 0.18, 2.41, 45621
Success, 0.6463748725790011, 0.3721967380224261, 0.6590909090909091, 0.4805194805194805, 0.077, 0.35, 2.53, 44795
Success, 0.6288863404689092, 0.32739232925586137, 0.36818181818181817, 0.7922077922077922, 0.077, 0.23, 2.26, 39023
Success, 0.7314920998980632, 0.2870954383282365, 0.20454545454545456, 0.7045454545454546, 0.077, 0.25, 2.66, 37627
Success, 0.826611875637105, 0.3298133282364934, 0.16818181818181818, 0.7824675324675324, 0.077, 0.19, 2.72, 42599
Success, 0.9795489296636085, 0.3222158511722732, 0.031818181818181815, 0.0, 0.077, 0.41, 3.63, 44124
Success, 0.7162971457696228, 0.27729994903160043, 0.1409090909090909, 0.7824675324675324, 0.077, 0.12, 2.66, 35214
Success, 0.6244266055045872, 0.30684569317023447, 0.40454545454545454, 0.7045454545454546, 0.077, 0.23, 2.23, 38654
Success, 0.8074987257900101, 0.3460276503567788, 0.8409090909090909, 0.5487012987012987, 0.077, 0.33, 2.36, 48888
Success, 0.6395578491335372, 0.3654912079510703, 0.95, 0.275974025974026, 0.077, 0.48, 2.41, 49452
Success, 0.6366271661569827, 0.34720629459734964, 0.4954545454545455, 0.7077922077922078, 0.077, 0.36, 2.05, 45822
Success, 0.6502930682976554, 0.3737735728848114, 0.6590909090909091, 0.44155844155844154, 0.077, 0.31, 2.56, 45417
Success, 0.8225662589194699, 0.3670998980632008, 0.6227272727272727, 0.8214285714285714, 0.077, 0.35, 2.21, 49147
Success, 0.9389653414882773, 0.36055364424057085, 0.18636363636363637, 0.9383116883116883, 0.077, 0.18, 2.66, 46854
Success, 0.6840596330275229, 0.34303325688073394, 0.5318181818181819, 0.8409090909090909, 0.077, 0.12, 1.92, 47382
Success, 0.7520387359836901, 0.3967093527013252, 0.6045454545454545, 0.7922077922077922, 0.077, 0.36, 2.35, 48124
Success, 0.7212984199796126, 0.40945145259938837, 0.6590909090909091, 0.4805194805194805, 0.077, 0.33, 2.55, 50292
Success, 0.8467443934760448, 0.4566927879714577, 0.6590909090909091, 0.7532467532467533, 0.077, 0.3, 2.4, 56119
Success, 0.668960244648318, 0.3333651885830785, 0.5409090909090909, 0.8214285714285714, 0.077, 0.3, 1.92, 46328
Success, 0.9791029561671764, 0.3664150101936799, 0.2590909090909091, 0.9383116883116883, 0.077, 0.17, 2.7, 48382
Success, 0.8420298165137615, 0.2529306829765545, 0.1409090909090909, 0.13636363636363635, 0.077, 0.36, 4.64, 33791
Success, 0.7681256371049949, 0.46127994393476046, 0.95, 0.4318181818181818, 0.077, 0.54, 2.25, 59342
Success, 0.6659977064220184, 0.35555237003058104, 0.4318181818181818, 0.9545454545454546, 0.077, 0.26, 1.99, 48487
