label, LUT ratio, FF ratio, BRAM ratio, DSP ratio, path delay, Rent, average fanout, total instances
Success, 0.9656084656084656, 0.43922418601686136, 0.33181818181818185, 0.8717105263157895, 0.1232, 0.25, 2.74, 52620
Success, 0.6667622872442149, 0.4292316764148087, 0.6227272727272727, 0.631578947368421, 0.1232, 0.42, 2.36, 47701
Success, 0.7780327659845732, 0.3576107224249765, 0.16818181818181818, 0.7927631578947368, 0.1232, 0.13, 2.76, 41420
Implementation failed, 0.605979473449353, 0.45106538958037834, 0.5227272727272727, 0.9473684210526315, 0.1232, 0.17, 1.99, 51745
Success, 0.6777267801364187, 0.45265909127129583, 0.6045454545454545, 0.40131578947368424, 0.1232, 0.36, 2.46, 52294
Timing violation, 0.9265633964429145, 0.2807464898720258, 0.12272727272727273, 0.10855263157894737, 0.1232, 0.2, 4.89, 36252
Success, 0.8827054248740995, 0.3869188965209492, 0.16818181818181818, 0.9506578947368421, 0.1232, 0.31, 2.73, 44899
Success, 0.6274622298718684, 0.41868137122093485, 0.6045454545454545, 0.40131578947368424, 0.1232, 0.39, 2.49, 47298
Success, 0.6136928667049149, 0.4576314405469584, 0.20454545454545456, 0.8322368421052632, 0.1232, 0.2, 2.41, 48115
Success, 0.6679416077006438, 0.426984557030615, 0.6590909090909091, 0.40131578947368424, 0.1232, 0.3, 2.5, 49617
Timing violation, 0.8004079811308727, 0.25526319983425505, 0.12272727272727273, 0.10855263157894737, 0.1232, 0.26, 4.11, 32123
Success, 0.6934723019060368, 0.3905206623424227, 0.95, 0.2565789473684211, 0.1232, 0.5, 2.45, 48583
Success, 0.8892076241473832, 0.2555819401724385, 0.1318181818181818, 0.11842105263157894, 0.1232, 0.25, 4.81, 32879
Success, 0.8150698030216103, 0.5120722903087, 0.8409090909090909, 0.8717105263157895, 0.1232, 0.36, 2.28, 57040
Success, 0.9687320711417097, 0.43661051524375666, 0.20454545454545456, 0.9506578947368421, 0.1232, 0.22, 2.81, 51898
Implementation failed, 0.632625741059476, 0.47320190606722234, 0.5863636363636363, 0.9802631578947368, 0.1232, 0.06, 2.0, 53595
Timing violation, 0.9319818958373175, 0.26115989609064977, 0.12272727272727273, 0.09868421052631579, 0.1232, 0.38, 4.3, 33196
Success, 0.6898387199592019, 0.28162302580203036, 0.05454545454545454, 0.8717105263157895, 0.1232, 0.19, 2.71, 32096
Timing violation, 0.8236119079492573, 0.2543866639042504, 0.1409090909090909, 0.13815789473684212, 0.1232, 0.46, 4.65, 31876
Success, 0.6498055714923184, 0.45858766156150893, 0.36818181818181817, 0.8388157894736842, 0.1232, 0.27, 2.34, 49155
Implementation failed, 0.9403965066615669, 0.20584251039890353, 0.05454545454545454, 0.029605263157894735, 0.1232, 0.37, 9.21, 21278
Success, 0.7467329636004335, 0.43777391747812644, 0.95, 0.4375, 0.1232, 0.41, 2.42, 52728
Success, 0.6615987760566073, 0.4027124802779416, 0.8409090909090909, 0.4342105263157895, 0.1232, 0.35, 2.33, 46933
Success, 0.6561165296105055, 0.4656955711030009, 0.31363636363636366, 0.7993421052631579, 0.1232, 0.2, 2.35, 50298
Success, 0.6240517626059795, 0.4157967711603742, 0.4409090909090909, 0.8322368421052632, 0.1232, 0.35, 2.3, 44592
Success, 0.6452795308216995, 0.37997035714854893, 0.8409090909090909, 0.2565789473684211, 0.1232, 0.27, 2.45, 45852
Implementation failed, 0.8487282463186078, 0.1864630978373468, 0.05454545454545454, 0.02631578947368421, 0.1232, 0.35, 10.08, 18597
Success, 0.6298527443105756, 0.3686869491768531, 0.8409090909090909, 0.17763157894736842, 0.1232, 0.39, 2.46, 45910
Implementation failed, 0.9926053420029324, 0.6292890496756817, 0.8409090909090909, 0.8717105263157895, 0.1232, 0.25, 2.33, 72808
Timing violation, 0.9547395932938102, 0.34811226034710824, 0.031818181818181815, 0.0, 0.1232, 0.46, 3.64, 44070
Success, 0.8485051316376617, 0.3822971616172885, 0.36818181818181817, 0.7138157894736842, 0.1232, 0.26, 2.75, 46258
Success, 0.6118760757314974, 0.3763367172932571, 0.6772727272727272, 0.16447368421052633, 0.1232, 0.33, 2.71, 45768
Success, 0.6747306687065723, 0.45151162605383527, 0.40454545454545454, 0.7927631578947368, 0.1232, 0.32, 2.29, 50074
Timing violation, 0.8558679161088799, 0.25284077326406046, 0.12272727272727273, 0.10855263157894737, 0.1232, 0.48, 5.0, 30976
Timing violation, 0.8897813476126729, 0.2828820501378552, 0.1318181818181818, 0.12828947368421054, 0.1232, 0.18, 5.21, 32880
Timing violation, 0.8623701153821636, 0.25792468165808724, 0.1318181818181818, 0.12828947368421054, 0.1232, 0.41, 4.96, 31366
Success, 0.8002486135016256, 0.5017291663346455, 0.95, 0.5953947368421053, 0.1232, 0.41, 2.42, 58186
Success, 0.6094218142410913, 0.4284348255693499, 0.31363636363636366, 0.7598684210526315, 0.1232, 0.34, 2.34, 46013
Timing violation, 0.9973544973544973, 0.4368655075143035, 0.33181818181818185, 0.9506578947368421, 0.1232, 0.28, 2.77, 52244
Success, 0.7278000892458724, 0.47498685196104995, 0.6590909090909091, 0.5625, 0.1232, 0.3, 2.52, 53791
Timing violation, 0.9499585644163957, 0.2707221062361547, 0.1409090909090909, 0.13815789473684212, 0.1232, 0.32, 4.25, 34109
Timing violation, 0.9783578759482374, 0.3072178749581653, 0.031818181818181815, 0.0, 0.1232, 0.41, 3.85, 38891
Timing violation, 0.8391661885637789, 0.251980174350965, 0.1409090909090909, 0.08881578947368421, 0.1232, 0.38, 4.93, 32447
Success, 0.8010454516478613, 0.49082824676876985, 0.95, 0.5164473684210527, 0.1232, 0.45, 2.44, 58560
Implementation failed, 0.9280295786319883, 0.5562018901302054, 0.95, 0.7532894736842105, 0.1232, 0.28, 2.37, 66006
Success, 0.6016128004079812, 0.379428498573637, 0.8227272727272728, 0.0, 0.1232, 0.52, 2.63, 47779
Success, 0.6827946707464779, 0.4750665370455958, 0.6590909090909091, 0.6381578947368421, 0.1232, 0.34, 2.45, 51338
Implementation failed, 0.9546439727162619, 0.5626563819784213, 0.95, 0.4375, 0.1232, 0.35, 2.47, 70772
Success, 0.6057882322942564, 0.4571852040735015, 0.5409090909090909, 0.6118421052631579, 0.1232, 0.0, 2.05, 52103
Success, 0.6278447121820616, 0.3263741692829936, 0.9045454545454545, 0.0, 0.1232, 0.63, 2.54, 44905
Implementation failed, 0.9835213871358449, 0.308827513665992, 0.05454545454545454, 0.029605263157894735, 0.1232, 0.26, 6.72, 31028
Success, 0.7579843182252821, 0.45061915310692147, 0.8409090909090909, 0.19736842105263158, 0.1232, 0.41, 2.44, 56638
Implementation failed, 0.9706763562185249, 0.20982676462619726, 0.05454545454545454, 0.03289473684210526, 0.1232, 0.47, 9.11, 22338
Success, 0.6042583030534838, 0.41984477345530463, 0.39545454545454545, 0.8717105263157895, 0.1232, 0.19, 2.29, 43788
Success, 0.6207369159176388, 0.36435208057755747, 0.6227272727272727, 0.29605263157894735, 0.1232, 0.32, 2.46, 44835
Success, 0.8177153056671129, 0.497314612650804, 0.95, 0.631578947368421, 0.1232, 0.47, 2.39, 57861
Timing violation, 0.8398036590807675, 0.2405373962101774, 0.1318181818181818, 0.12828947368421054, 0.1232, 0.43, 5.08, 29349
Success, 0.7871804679033595, 0.5047731365642979, 0.6227272727272727, 0.8717105263157895, 0.1232, 0.26, 2.32, 55948
Timing violation, 0.8330783451265379, 0.23545348781615058, 0.12272727272727273, 0.10855263157894737, 0.1232, 0.49, 5.14, 28956
Timing violation, 0.893574297188755, 0.32690009084099636, 0.07727272727272727, 0.20723684210526316, 0.1232, 0.39, 3.72, 40008
Timing violation, 0.6251035889590106, 0.46881922641719925, 0.6136363636363636, 0.9703947368421053, 0.1232, 0.14, 1.94, 52778
Success, 0.9915853891757507, 0.35992158987680684, 0.031818181818181815, 0.0, 0.1232, 0.38, 3.57, 45507
Success, 0.6564352648689998, 0.41960571820166703, 0.6227272727272727, 0.5164473684210527, 0.1232, 0.31, 2.42, 47719
Timing violation, 0.6503792949576082, 0.47913047635743544, 0.6318181818181818, 0.9703947368421053, 0.1232, 0.16, 1.96, 54468
Success, 0.8547204691783005, 0.24761343171785105, 0.1318181818181818, 0.12828947368421054, 0.1232, 0.45, 5.09, 30700
Success, 0.754860712692038, 0.5167258992461791, 0.6590909090909091, 0.7993421052631579, 0.1232, 0.39, 2.41, 55795
Timing violation, 0.9533052846305858, 0.2946276315999171, 0.07727272727272727, 0.19736842105263158, 0.1232, 0.32, 3.99, 35951
Success, 0.7531076687703194, 0.4680861236393772, 0.95, 0.555921052631579, 0.1232, 0.39, 2.4, 54387
Success, 0.7680244788678524, 0.5275471337275088, 0.6590909090909091, 0.8388157894736842, 0.1232, 0.31, 2.41, 56821
Success, 0.6098999171288328, 0.37920538033690854, 0.6590909090909091, 0.2236842105263158, 0.1232, 0.46, 2.6, 45432
Success, 0.676483712628291, 0.451941925510383, 0.6045454545454545, 0.5230263157894737, 0.1232, 0.25, 2.51, 50818
Success, 0.8824823101931536, 0.3928952778618898, 0.33181818181818185, 0.8717105263157895, 0.1232, 0.32, 2.71, 46146
Success, 0.929718875502008, 0.5416673307090378, 0.95, 0.3355263157894737, 0.1232, 0.46, 2.44, 68995
Timing violation, 0.9197424619111366, 0.29912187036830445, 0.1409090909090909, 0.14802631578947367, 0.1232, 0.27, 5.08, 35025
Implementation failed, 0.9549627079747561, 0.5620348383189635, 0.95, 0.4342105263157895, 0.1232, 0.37, 2.43, 70756
Success, 0.7340154267865111, 0.428259518383349, 0.9772727272727273, 0.003289473684210526, 0.1232, 0.59, 2.68, 55114
Success, 0.7694906610569261, 0.35757884839115817, 0.15, 0.7138157894736842, 0.1232, 0.23, 2.8, 42451
Success, 0.6233824185631415, 0.435271805823386, 0.39545454545454545, 0.7927631578947368, 0.1232, 0.25, 2.34, 46433
Success, 0.7807101421559253, 0.34817600841474494, 0.1409090909090909, 0.8717105263157895, 0.1232, 0.06, 2.76, 39758
Success, 0.6176770574360936, 0.38499051747493906, 0.6227272727272727, 0.3980263157894737, 0.1232, 0.32, 2.43, 44926
Success, 0.8187990055459935, 0.5310373404306182, 0.6227272727272727, 0.8322368421052632, 0.1232, 0.38, 2.34, 60173
Success, 0.8816535985210684, 0.39766044591773314, 0.21363636363636362, 0.9506578947368421, 0.1232, 0.13, 2.74, 45751
Success, 0.6587301587301587, 0.5073071222528567, 0.5954545454545455, 0.8519736842105263, 0.1232, 0.11, 2.02, 57241
Success, 0.6663798049340218, 0.38664796723349326, 0.95, 0.3157894736842105, 0.1232, 0.54, 2.42, 47382
Timing violation, 0.8163766175814369, 0.27625225110363844, 0.07727272727272727, 0.1875, 0.1232, 0.33, 3.92, 33577
Success, 0.6234142920889909, 0.37589048081980014, 0.6227272727272727, 0.23684210526315788, 0.1232, 0.33, 2.47, 46316
Implementation failed, 0.9180212915152675, 0.2014757677657896, 0.05454545454545454, 0.03289473684210526, 0.1232, 0.27, 9.18, 20765
Timing violation, 0.8412698412698413, 0.24111112881890767, 0.1318181818181818, 0.12828947368421054, 0.1232, 0.41, 5.12, 29891
Success, 0.7470516988589277, 0.4371523738186686, 0.95, 0.4342105263157895, 0.1232, 0.45, 2.37, 52712
Success, 0.8734302288519156, 0.5320732465297145, 0.95, 0.7138157894736842, 0.1232, 0.43, 2.36, 62724
Success, 0.6481162746222987, 0.39122189108642647, 0.8409090909090909, 0.39473684210526316, 0.1232, 0.39, 2.33, 45875
Timing violation, 0.9387072097915471, 0.2555819401724385, 0.1318181818181818, 0.12828947368421054, 0.1232, 0.34, 5.21, 32014
Implementation failed, 0.8878689360617071, 0.5577955918211229, 0.9772727272727273, 0.003289473684210526, 0.1232, 0.5, 2.85, 72161
Success, 0.8214445081914962, 0.3090506319027205, 0.031818181818181815, 0.003289473684210526, 0.1232, 0.37, 3.61, 39523
Implementation failed, 0.9509785172435775, 0.3009386902959504, 0.05454545454545454, 0.029605263157894735, 0.1232, 0.24, 6.67, 30473
Success, 0.8595333715815644, 0.37515737804197813, 0.21363636363636362, 0.9506578947368421, 0.1232, 0.27, 2.72, 43246
Implementation failed, 0.9927009625804807, 0.2182096355204233, 0.05454545454545454, 0.03289473684210526, 0.1232, 0.4, 9.84, 21992
Success, 0.7797539363804424, 0.49170478269877443, 0.95, 0.631578947368421, 0.1232, 0.54, 2.38, 56416
Timing violation, 0.6009434563651431, 0.452675028288205, 0.5590909090909091, 0.9703947368421053, 0.1232, 0.25, 1.92, 50782
Timing violation, 0.8606489449862944, 0.5437072688734123, 0.8409090909090909, 0.5164473684210527, 0.1232, 0.39, 2.41, 64405
Success, 0.7169630904570664, 0.43866639042504024, 0.8409090909090909, 0.4769736842105263, 0.1232, 0.33, 2.42, 50887
Timing violation, 0.9329381016128004, 0.26120770714137725, 0.12272727272727273, 0.10855263157894737, 0.1232, 0.3, 5.18, 32666
Implementation failed, 0.651845477146682, 0.48609495274674486, 0.5863636363636363, 0.9703947368421053, 0.1232, 0.31, 1.98, 55130
Success, 0.7704149933065596, 0.4870352367443862, 0.8409090909090909, 0.631578947368421, 0.1232, 0.41, 2.39, 55128
Timing violation, 0.8613182890291324, 0.3133376894512885, 0.07727272727272727, 0.17763157894736842, 0.1232, 0.34, 3.64, 38872
Success, 0.7061898387199592, 0.39225779718552284, 0.95, 0.3157894736842105, 0.1232, 0.45, 2.44, 48814
Success, 0.6524829476636705, 0.44273032973687987, 0.4409090909090909, 0.7927631578947368, 0.1232, 0.37, 2.35, 47969
Success, 0.6108879964301651, 0.4592410792547851, 0.5136363636363637, 0.75, 0.1232, 0.08, 2.09, 52600
