label, LUT ratio, FF ratio, BRAM ratio, DSP ratio, path delay, Rent, average fanout, total instances
Success, 0.6917734684291753, 0.4101553326399839, 0.7961538461538461, 0.0, 0.1232, 0.6, 2.64, 49767
Timing violation, 0.8517748104408508, 0.26884624417083236, 0.026923076923076925, 0.0, 0.1232, 0.42, 4.45, 32725
Timing violation, 0.9189760450915923, 0.3421176233770591, 0.026923076923076925, 0.0, 0.1232, 0.45, 3.58, 41398
Implementation failed, 0.8867342145876669, 0.5549870835709733, 0.7115384615384616, 0.4772727272727273, 0.1232, 0.3, 2.38, 63527
Timing violation, 0.8180903173857612, 0.24918643271714697, 0.11153846153846154, 0.14772727272727273, 0.1232, 0.44, 4.93, 28722
Implementation failed, 0.632724954707106, 0.46049585667796156, 0.46923076923076923, 0.9772727272727273, 0.1232, 0.18, 2.02, 50077
Success, 0.6036033013487218, 0.4589022712785587, 0.5038461538461538, 0.9128787878787878, 0.1232, 0.03, 1.99, 49013
Implementation failed, 0.7601154130040931, 0.5020297245613446, 0.5576923076923077, 0.8295454545454546, 0.1232, 0.45, 2.39, 52445
Success, 0.6231295712272696, 0.4717851511389942, 0.45, 0.821969696969697, 0.1232, -1, 1.96, 50436
Timing violation, 0.8625109038448634, 0.3555205153151944, 0.026923076923076925, 0.0, 0.1232, 0.42, 3.3, 43987
Implementation failed, 0.8698584177682346, 0.21453014392592343, 0.10384615384615385, 0.11363636363636363, 0.1232, 0.47, 5.22, 26913
Success, 0.6036704019324968, 0.45470862549065655, 0.48846153846153845, 0.821969696969697, 0.1232, 0.11, 1.94, 48655
Implementation failed, 0.9092464604442059, 0.5658737880363673, 0.7115384615384616, 0.8674242424242424, 0.1232, 0.49, 2.35, 61995
Success, 0.7703482520297926, 0.4666185795282987, 0.7115384615384616, 0.38636363636363635, 0.1232, 0.36, 2.41, 53753
Timing violation, 0.8871368180903174, 0.2923977589156909, 0.11923076923076924, 0.17045454545454544, 0.1232, 0.28, 4.08, 34612
Success, 0.677883647587734, 0.4015667460663602, 0.6192307692307693, 0.1893939393939394, 0.1232, 0.43, 2.74, 47116
Success, 0.7005636449037107, 0.41872714463045596, 0.7692307692307693, 0.003787878787878788, 0.1232, 0.5, 2.63, 50734
Implementation failed, 0.892773267127424, 0.1962626228738216, 0.046153846153846156, 0.030303030303030304, 0.1232, 0.36, 10.08, 18576
Timing violation, 0.7266993222841038, 0.33782333009024723, 0.16538461538461538, 0.821969696969697, 0.1232, 0.03, 2.72, 36819
Timing violation, 0.701268201033349, 0.40232160230818265, 0.8038461538461539, 0.3409090909090909, 0.1232, 0.5, 2.43, 47322
Success, 0.7060323424813796, 0.4252189083101285, 0.7115384615384616, 0.4128787878787879, 0.1232, 0.39, 2.43, 47882
Timing violation, 0.8597597799100852, 0.3582212232026034, 0.11923076923076924, 0.17045454545454544, 0.1232, 0.35, 4.07, 42050
Success, 0.8434207877608535, 0.26575972087093636, 0.026923076923076925, 0.0, 0.1232, 0.35, 4.53, 31893
Timing violation, 0.717808494933906, 0.4822189418592948, 0.4346153846153846, 0.9583333333333334, 0.1232, 0.39, 2.29, 49829
Implementation failed, 0.9005569348453332, 0.20854161774079913, 0.046153846153846156, 0.03787878787878788, 0.1232, 0.31, 9.49, 20575
Success, 0.6463128229215594, 0.37412352803032844, 0.7115384615384616, 0.22727272727272727, 0.1232, 0.44, 2.46, 43618
Timing violation, 0.784674226665772, 0.4625255812393062, 0.8576923076923076, 0.003787878787878788, 0.1232, 0.64, 2.74, 55770
Success, 0.6418841843924042, 0.4286912470225115, 0.3730769230769231, 0.821969696969697, 0.1232, 0.32, 2.34, 43985
Success, 0.611017915855868, 0.3682021001778106, 0.6269230769230769, 0.003787878787878788, 0.1232, 0.53, 2.61, 44467
Success, 0.6792256592632356, 0.3999396115006542, 0.7115384615384616, 0.29545454545454547, 0.1232, 0.27, 2.45, 45852
Implementation failed, 0.9024357511910354, 0.2522226322675882, 0.11153846153846154, 0.13636363636363635, 0.1232, 0.43, 4.92, 30440
Timing violation, 0.9013285915587466, 0.30459288086691044, 0.11153846153846154, 0.14772727272727273, 0.1232, 0.21, 4.84, 34688
Timing violation, 0.7622961819767832, 0.4976683329419264, 0.3423076923076923, 0.7765151515151515, 0.1232, 0.26, 2.32, 54308
Implementation failed, 0.6956988525800174, 0.4594390579394102, 0.4346153846153846, 0.8674242424242424, 0.1232, 0.17, 2.3, 47743
Implementation failed, 0.9284036771119909, 0.580417351628812, 0.7115384615384616, 0.9128787878787878, 0.1232, 0.39, 2.35, 63628
Success, 0.7142521639938267, 0.5007213070755192, 0.31153846153846154, 0.9204545454545454, 0.1232, 0.3, 2.35, 51667
