label, LUT ratio, FF ratio, BRAM ratio, DSP ratio, path delay, Rent, average fanout, total instances
Success, 0.6035932721712538, 0.3976809378185525, 0.5136363636363637, 0.7045454545454546, 0.1232, 0.38, 2.26, 43416
Success, 0.690717380224261, 0.4852032364933741, 0.4590909090909091, 0.827922077922078, 0.1232, 0.33, 2.36, 51868
Success, 0.8259110601427115, 0.3835053516819572, 0.1318181818181818, 0.8603896103896104, 0.1232, 0.17, 2.75, 44118
Success, 0.633855759429154, 0.4414181957186544, 0.4590909090909091, 0.711038961038961, 0.1232, 0.23, 2.38, 47170
Success, 0.6538927115188583, 0.3439252038735984, 0.9045454545454545, 0.0, 0.1232, 0.71, 2.6, 46710
Success, 0.7482161060142711, 0.46824031600407745, 0.6227272727272727, 0.35064935064935066, 0.1232, 0.4, 2.39, 56724
Success, 0.628822629969419, 0.46811289500509684, 0.20454545454545456, 0.8603896103896104, 0.1232, 0.36, 2.4, 49063
Success, 0.884269877675841, 0.406552624872579, 0.1409090909090909, 0.9383116883116883, 0.1232, 0.21, 2.75, 46693
Timing violation, 0.8255606523955148, 0.24869393476044852, 0.031818181818181815, 0.0, 0.1232, 0.49, 3.77, 34193
Success, 0.6973751274209989, 0.47741462793068296, 0.6590909090909091, 0.5551948051948052, 0.1232, 0.34, 2.51, 52636
Success, 0.6845056065239552, 0.30971266564729866, 0.1318181818181818, 0.7045454545454546, 0.1232, 0.12, 2.72, 35838
Success, 0.8312308868501529, 0.508855759429154, 0.8409090909090909, 0.8214285714285714, 0.1232, 0.36, 2.3, 57757
Success, 0.6202217125382263, 0.4543514271151886, 0.5136363636363637, 0.8376623376623377, 0.1232, 0.05, 2.05, 52420
Implementation failed, 0.6245221712538226, 0.46661569826707444, 0.6136363636363636, 0.9675324675324676, 0.1232, 0.01, 1.98, 52777
Success, 0.9669661060142711, 0.43420298165137616, 0.22272727272727272, 0.9383116883116883, 0.1232, 0.15, 2.79, 51260
Success, 0.6987767584097859, 0.40706230886850153, 0.95, 0.3116883116883117, 0.1232, 0.36, 2.5, 50024
Implementation failed, 0.7835754332313966, 0.5246559633027523, 0.6045454545454545, 0.827922077922078, 0.1232, 0.27, 2.4, 57764
Success, 0.6008218654434251, 0.4472954892966361, 0.5863636363636363, 0.9577922077922078, 0.1232, 0.1, 1.91, 50449
Timing violation, 0.8469355249745159, 0.2524369266055046, 0.1318181818181818, 0.1266233766233766, 0.1232, 0.49, 5.02, 30628
Timing violation, 0.9320846075433231, 0.24447311416921508, 0.1318181818181818, 0.11688311688311688, 0.1232, 0.27, 4.32, 31853
Success, 0.7327981651376146, 0.49511021916411824, 0.6590909090909091, 0.711038961038961, 0.1232, 0.28, 2.42, 53920
Success, 0.6058231396534148, 0.38200815494393475, 0.6045454545454545, 0.3181818181818182, 0.1232, 0.27, 2.55, 44803
Success, 0.7114551478083588, 0.47477064220183485, 0.40454545454545454, 0.8603896103896104, 0.1232, 0.32, 2.29, 52468
